Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            65297004,Hz,              -93.78, dBm,            65297004,Hz,              -93.81, dBm,
            65311781,Hz,              -93.66, dBm,            65311781,Hz,              -93.85, dBm,
            65326558,Hz,              -93.16, dBm,            65326558,Hz,              -93.50, dBm,
            65341335,Hz,              -93.27, dBm,            65341335,Hz,              -93.83, dBm,
            65356112,Hz,              -93.20, dBm,            65356112,Hz,              -93.00, dBm,
            65370889,Hz,              -92.94, dBm,            65370889,Hz,              -93.60, dBm,
            65385666,Hz,              -93.41, dBm,            65385666,Hz,              -93.19, dBm,
            65400443,Hz,              -94.13, dBm,            65400443,Hz,              -93.81, dBm,
            65415220,Hz,              -94.23, dBm,            65415220,Hz,              -93.23, dBm,
            65429997,Hz,              -92.76, dBm,            65429997,Hz,              -93.24, dBm,
            65444774,Hz,              -93.93, dBm,            65444774,Hz,              -93.36, dBm,
            65459551,Hz,              -93.25, dBm,            65459551,Hz,              -93.29, dBm,
            65474328,Hz,              -93.93, dBm,            65474328,Hz,              -93.36, dBm,
            65489105,Hz,              -92.94, dBm,            65489105,Hz,              -93.55, dBm,
            65503882,Hz,              -93.91, dBm,            65503882,Hz,              -93.43, dBm,
            65518659,Hz,              -94.41, dBm,            65518659,Hz,              -93.63, dBm,
            65533436,Hz,              -93.44, dBm,            65533436,Hz,              -93.49, dBm,
            65548213,Hz,              -93.58, dBm,            65548213,Hz,              -93.87, dBm,
            65562990,Hz,              -92.82, dBm,            65562990,Hz,              -93.44, dBm,
            65577767,Hz,              -93.42, dBm,            65577767,Hz,              -93.15, dBm,
            65592544,Hz,              -92.76, dBm,            65592544,Hz,              -93.04, dBm,
            65607321,Hz,              -93.37, dBm,            65607321,Hz,              -93.08, dBm,
            65622098,Hz,              -94.22, dBm,            65622098,Hz,              -93.39, dBm,
            65636875,Hz,              -93.44, dBm,            65636875,Hz,              -93.25, dBm,
            65651652,Hz,              -93.64, dBm,            65651652,Hz,              -93.31, dBm,
            65666429,Hz,              -93.24, dBm,            65666429,Hz,              -93.31, dBm,
            65681206,Hz,              -93.35, dBm,            65681206,Hz,              -93.43, dBm,
            65695983,Hz,              -93.73, dBm,            65695983,Hz,              -93.15, dBm,
            65710760,Hz,              -93.09, dBm,            65710760,Hz,              -93.13, dBm,
            65725537,Hz,              -93.77, dBm,            65725537,Hz,              -93.43, dBm,
            65740314,Hz,              -93.89, dBm,            65740314,Hz,              -93.23, dBm,
            65755091,Hz,              -92.93, dBm,            65755091,Hz,              -93.41, dBm,
            65769868,Hz,              -93.06, dBm,            65769868,Hz,              -93.03, dBm,
            65784645,Hz,              -92.82, dBm,            65784645,Hz,              -93.60, dBm,
            65799422,Hz,              -93.76, dBm,            65799422,Hz,              -93.50, dBm,
            65814199,Hz,              -94.01, dBm,            65814199,Hz,              -93.40, dBm,
            65828976,Hz,              -92.57, dBm,            65828976,Hz,              -93.12, dBm,
            65843753,Hz,              -93.01, dBm,            65843753,Hz,              -92.84, dBm,
            65858530,Hz,              -92.84, dBm,            65858530,Hz,              -92.93, dBm,
            65873307,Hz,              -93.08, dBm,            65873307,Hz,              -92.87, dBm,
            65888084,Hz,              -92.31, dBm,            65888084,Hz,              -92.86, dBm,
            65902861,Hz,              -92.55, dBm,            65902861,Hz,              -92.88, dBm,
            65917638,Hz,              -92.58, dBm,            65917638,Hz,              -92.84, dBm,
            65932415,Hz,              -93.17, dBm,            65932415,Hz,              -92.84, dBm,
            65947192,Hz,              -93.26, dBm,            65947192,Hz,              -92.92, dBm,
            65961969,Hz,              -93.51, dBm,            65961969,Hz,              -92.98, dBm,
            65976746,Hz,              -92.40, dBm,            65976746,Hz,              -92.90, dBm,
            65991523,Hz,              -92.76, dBm,            65991523,Hz,              -92.62, dBm,
            66006300,Hz,              -92.35, dBm,            66006300,Hz,              -93.13, dBm,
            66021077,Hz,              -93.19, dBm,            66021077,Hz,              -93.06, dBm,
            66035854,Hz,              -92.43, dBm,            66035854,Hz,              -92.74, dBm,
            66050631,Hz,              -92.05, dBm,            66050631,Hz,              -93.07, dBm,
