Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            65799422,Hz,              -68.35, dBm,            65799422,Hz,              -68.00, dBm,
            65814199,Hz,              -67.06, dBm,            65814199,Hz,              -67.86, dBm,
            65828976,Hz,              -66.23, dBm,            65828976,Hz,              -67.77, dBm,
            65843753,Hz,              -69.11, dBm,            65843753,Hz,              -67.83, dBm,
            65858530,Hz,              -67.23, dBm,            65858530,Hz,              -67.77, dBm,
            65873307,Hz,              -66.36, dBm,            65873307,Hz,              -67.77, dBm,
            65888084,Hz,              -69.31, dBm,            65888084,Hz,              -67.81, dBm,
            65902861,Hz,              -68.14, dBm,            65902861,Hz,              -67.82, dBm,
            65917638,Hz,              -68.07, dBm,            65917638,Hz,              -67.98, dBm,
            65932415,Hz,              -66.34, dBm,            65932415,Hz,              -67.73, dBm,
            65947192,Hz,              -67.14, dBm,            65947192,Hz,              -67.78, dBm,
            65961969,Hz,              -67.09, dBm,            65961969,Hz,              -67.67, dBm,
            65976746,Hz,              -69.17, dBm,            65976746,Hz,              -67.75, dBm,
            65991523,Hz,              -66.44, dBm,            65991523,Hz,              -67.60, dBm,
            66006300,Hz,              -67.16, dBm,            66006300,Hz,              -67.44, dBm,
            66021077,Hz,              -69.87, dBm,            66021077,Hz,              -67.69, dBm,
            66035854,Hz,              -68.35, dBm,            66035854,Hz,              -67.84, dBm,
            66050631,Hz,              -66.09, dBm,            66050631,Hz,              -67.22, dBm,
            66065408,Hz,              -68.51, dBm,            66065408,Hz,              -67.66, dBm,
            66080185,Hz,              -67.36, dBm,            66080185,Hz,              -67.51, dBm,
            66094962,Hz,              -67.61, dBm,            66094962,Hz,              -67.46, dBm,
            66109739,Hz,              -67.92, dBm,            66109739,Hz,              -67.63, dBm,
            66124516,Hz,              -69.13, dBm,            66124516,Hz,              -67.50, dBm,
            66139293,Hz,              -65.83, dBm,            66139293,Hz,              -67.57, dBm,
            66154070,Hz,              -67.55, dBm,            66154070,Hz,              -67.42, dBm,
            66168847,Hz,              -66.77, dBm,            66168847,Hz,              -67.43, dBm,
            66183624,Hz,              -66.50, dBm,            66183624,Hz,              -67.49, dBm,
            66198401,Hz,              -68.22, dBm,            66198401,Hz,              -67.47, dBm,
            66213178,Hz,              -66.75, dBm,            66213178,Hz,              -67.23, dBm,
            66227955,Hz,              -65.17, dBm,            66227955,Hz,              -67.42, dBm,
            66242732,Hz,              -68.44, dBm,            66242732,Hz,              -67.35, dBm,
            66257509,Hz,              -68.33, dBm,            66257509,Hz,              -67.35, dBm,
            66272286,Hz,              -66.79, dBm,            66272286,Hz,              -67.07, dBm,
            66287063,Hz,              -67.01, dBm,            66287063,Hz,              -67.20, dBm,
            66301840,Hz,              -68.00, dBm,            66301840,Hz,              -67.28, dBm,
            66316617,Hz,              -65.71, dBm,            66316617,Hz,              -67.02, dBm,
            66331394,Hz,              -68.09, dBm,            66331394,Hz,              -67.09, dBm,
            66346171,Hz,              -66.02, dBm,            66346171,Hz,              -67.01, dBm,
            66360948,Hz,              -64.98, dBm,            66360948,Hz,              -67.03, dBm,
            66375725,Hz,              -66.21, dBm,            66375725,Hz,              -67.07, dBm,
            66390502,Hz,              -65.37, dBm,            66390502,Hz,              -66.90, dBm,
            66405279,Hz,              -65.75, dBm,            66405279,Hz,              -67.18, dBm,
            66420056,Hz,              -69.96, dBm,            66420056,Hz,              -66.96, dBm,
            66434833,Hz,              -66.44, dBm,            66434833,Hz,              -67.00, dBm,
            66449610,Hz,              -65.96, dBm,            66449610,Hz,              -66.89, dBm,
            66464387,Hz,              -68.25, dBm,            66464387,Hz,              -66.86, dBm,
            66479164,Hz,              -66.31, dBm,            66479164,Hz,              -66.87, dBm,
            66493941,Hz,              -65.21, dBm,            66493941,Hz,              -66.81, dBm,
            66508718,Hz,              -68.94, dBm,            66508718,Hz,              -66.85, dBm,
            66523495,Hz,              -68.70, dBm,            66523495,Hz,              -66.75, dBm,
            66538272,Hz,              -65.43, dBm,            66538272,Hz,              -66.49, dBm,
            66553049,Hz,              -68.73, dBm,            66553049,Hz,              -66.89, dBm,
            66567826,Hz,              -65.74, dBm,            66567826,Hz,              -66.70, dBm,
            66582603,Hz,              -64.65, dBm,            66582603,Hz,              -66.59, dBm,
            66597380,Hz,              -67.20, dBm,            66597380,Hz,              -66.67, dBm,
            66612157,Hz,              -67.29, dBm,            66612157,Hz,              -66.72, dBm,
            66626934,Hz,              -67.25, dBm,            66626934,Hz,              -66.61, dBm,
            66641711,Hz,              -66.20, dBm,            66641711,Hz,              -66.25, dBm,
            66656488,Hz,              -67.31, dBm,            66656488,Hz,              -66.60, dBm,
            66671265,Hz,              -65.99, dBm,            66671265,Hz,              -66.48, dBm,
            66686042,Hz,              -70.16, dBm,            66686042,Hz,              -66.30, dBm,
            66700819,Hz,              -65.99, dBm,            66700819,Hz,              -66.21, dBm,
            66715596,Hz,              -63.40, dBm,            66715596,Hz,              -66.17, dBm,
            66730373,Hz,              -68.08, dBm,            66730373,Hz,              -66.29, dBm,
            66745150,Hz,              -63.75, dBm,            66745150,Hz,              -65.86, dBm,
            66759927,Hz,              -66.46, dBm,            66759927,Hz,              -66.50, dBm,
            66774704,Hz,              -67.25, dBm,            66774704,Hz,              -66.17, dBm,
            66789481,Hz,              -64.41, dBm,            66789481,Hz,              -65.91, dBm,
            66804258,Hz,              -64.89, dBm,            66804258,Hz,              -66.03, dBm,
            66819035,Hz,              -65.45, dBm,            66819035,Hz,              -66.12, dBm,
            66833812,Hz,              -65.59, dBm,            66833812,Hz,              -65.83, dBm,
            66848589,Hz,              -65.18, dBm,            66848589,Hz,              -65.82, dBm,
            66863366,Hz,              -64.04, dBm,            66863366,Hz,              -65.80, dBm,
            66878143,Hz,              -66.07, dBm,            66878143,Hz,              -65.46, dBm,
            66892920,Hz,              -65.15, dBm,            66892920,Hz,              -65.74, dBm,
            66907697,Hz,              -66.49, dBm,            66907697,Hz,              -65.61, dBm,
            66922474,Hz,              -67.14, dBm,            66922474,Hz,              -65.43, dBm,
            66937251,Hz,              -65.32, dBm,            66937251,Hz,              -65.84, dBm,
            66952028,Hz,              -65.79, dBm,            66952028,Hz,              -65.46, dBm,
            66966805,Hz,              -66.01, dBm,            66966805,Hz,              -65.65, dBm,
            66981582,Hz,              -67.35, dBm,            66981582,Hz,              -65.24, dBm,
            66996359,Hz,              -63.79, dBm,            66996359,Hz,              -65.20, dBm,
            67011136,Hz,              -64.37, dBm,            67011136,Hz,              -65.07, dBm,
            67025913,Hz,              -65.00, dBm,            67025913,Hz,              -64.77, dBm,
            67040690,Hz,              -61.02, dBm,            67040690,Hz,              -64.99, dBm,
            67055467,Hz,              -65.80, dBm,            67055467,Hz,              -64.77, dBm,
            67070244,Hz,              -66.78, dBm,            67070244,Hz,              -65.01, dBm,
