Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            65799422,Hz,              -87.50, dBm,            65799422,Hz,              -88.48, dBm,
            65814199,Hz,              -89.00, dBm,            65814199,Hz,              -88.61, dBm,
            65828976,Hz,              -88.05, dBm,            65828976,Hz,              -88.47, dBm,
            65843753,Hz,              -88.62, dBm,            65843753,Hz,              -88.38, dBm,
            65858530,Hz,              -88.14, dBm,            65858530,Hz,              -88.42, dBm,
            65873307,Hz,              -87.29, dBm,            65873307,Hz,              -88.55, dBm,
            65888084,Hz,              -86.60, dBm,            65888084,Hz,              -88.30, dBm,
            65902861,Hz,              -87.72, dBm,            65902861,Hz,              -88.39, dBm,
            65917638,Hz,              -87.77, dBm,            65917638,Hz,              -88.84, dBm,
            65932415,Hz,              -88.67, dBm,            65932415,Hz,              -88.57, dBm,
            65947192,Hz,              -88.25, dBm,            65947192,Hz,              -88.43, dBm,
            65961969,Hz,              -90.91, dBm,            65961969,Hz,              -88.55, dBm,
            65976746,Hz,              -88.14, dBm,            65976746,Hz,              -88.44, dBm,
            65991523,Hz,              -88.96, dBm,            65991523,Hz,              -88.39, dBm,
            66006300,Hz,              -87.12, dBm,            66006300,Hz,              -88.24, dBm,
            66021077,Hz,              -88.26, dBm,            66021077,Hz,              -88.53, dBm,
            66035854,Hz,              -89.29, dBm,            66035854,Hz,              -88.31, dBm,
            66050631,Hz,              -89.15, dBm,            66050631,Hz,              -88.26, dBm,
            66065408,Hz,              -89.61, dBm,            66065408,Hz,              -88.42, dBm,
            66080185,Hz,              -88.20, dBm,            66080185,Hz,              -88.47, dBm,
            66094962,Hz,              -89.93, dBm,            66094962,Hz,              -88.10, dBm,
            66109739,Hz,              -87.83, dBm,            66109739,Hz,              -87.99, dBm,
            66124516,Hz,              -89.87, dBm,            66124516,Hz,              -88.33, dBm,
            66139293,Hz,              -87.27, dBm,            66139293,Hz,              -88.02, dBm,
            66154070,Hz,              -88.57, dBm,            66154070,Hz,              -88.52, dBm,
            66168847,Hz,              -88.79, dBm,            66168847,Hz,              -88.60, dBm,
            66183624,Hz,              -88.38, dBm,            66183624,Hz,              -88.20, dBm,
            66198401,Hz,              -89.33, dBm,            66198401,Hz,              -88.43, dBm,
            66213178,Hz,              -89.29, dBm,            66213178,Hz,              -88.28, dBm,
            66227955,Hz,              -87.43, dBm,            66227955,Hz,              -88.49, dBm,
            66242732,Hz,              -86.98, dBm,            66242732,Hz,              -88.48, dBm,
            66257509,Hz,              -89.08, dBm,            66257509,Hz,              -88.19, dBm,
            66272286,Hz,              -88.22, dBm,            66272286,Hz,              -88.22, dBm,
            66287063,Hz,              -88.32, dBm,            66287063,Hz,              -88.12, dBm,
            66301840,Hz,              -86.79, dBm,            66301840,Hz,              -88.34, dBm,
            66316617,Hz,              -88.15, dBm,            66316617,Hz,              -87.92, dBm,
            66331394,Hz,              -87.42, dBm,            66331394,Hz,              -87.75, dBm,
            66346171,Hz,              -86.79, dBm,            66346171,Hz,              -88.06, dBm,
            66360948,Hz,              -87.71, dBm,            66360948,Hz,              -88.25, dBm,
            66375725,Hz,              -88.58, dBm,            66375725,Hz,              -88.20, dBm,
            66390502,Hz,              -87.83, dBm,            66390502,Hz,              -87.87, dBm,
            66405279,Hz,              -88.41, dBm,            66405279,Hz,              -87.97, dBm,
            66420056,Hz,              -87.79, dBm,            66420056,Hz,              -88.21, dBm,
            66434833,Hz,              -87.94, dBm,            66434833,Hz,              -88.12, dBm,
            66449610,Hz,              -87.58, dBm,            66449610,Hz,              -87.93, dBm,
            66464387,Hz,              -87.59, dBm,            66464387,Hz,              -87.69, dBm,
            66479164,Hz,              -86.38, dBm,            66479164,Hz,              -87.75, dBm,
            66493941,Hz,              -86.80, dBm,            66493941,Hz,              -87.97, dBm,
            66508718,Hz,              -88.78, dBm,            66508718,Hz,              -87.85, dBm,
            66523495,Hz,              -90.00, dBm,            66523495,Hz,              -87.79, dBm,
            66538272,Hz,              -87.12, dBm,            66538272,Hz,              -87.68, dBm,
            66553049,Hz,              -87.98, dBm,            66553049,Hz,              -87.73, dBm,
            66567826,Hz,              -88.48, dBm,            66567826,Hz,              -87.90, dBm,
            66582603,Hz,              -87.84, dBm,            66582603,Hz,              -87.76, dBm,
            66597380,Hz,              -87.98, dBm,            66597380,Hz,              -87.65, dBm,
            66612157,Hz,              -86.97, dBm,            66612157,Hz,              -87.66, dBm,
            66626934,Hz,              -89.00, dBm,            66626934,Hz,              -87.18, dBm,
            66641711,Hz,              -88.26, dBm,            66641711,Hz,              -87.60, dBm,
            66656488,Hz,              -88.84, dBm,            66656488,Hz,              -87.52, dBm,
            66671265,Hz,              -86.81, dBm,            66671265,Hz,              -87.62, dBm,
            66686042,Hz,              -87.82, dBm,            66686042,Hz,              -87.83, dBm,
            66700819,Hz,              -89.01, dBm,            66700819,Hz,              -87.74, dBm,
            66715596,Hz,              -87.72, dBm,            66715596,Hz,              -87.33, dBm,
            66730373,Hz,              -87.17, dBm,            66730373,Hz,              -87.55, dBm,
            66745150,Hz,              -87.12, dBm,            66745150,Hz,              -87.58, dBm,
            66759927,Hz,              -88.00, dBm,            66759927,Hz,              -87.50, dBm,
            66774704,Hz,              -87.24, dBm,            66774704,Hz,              -87.47, dBm,
            66789481,Hz,              -88.50, dBm,            66789481,Hz,              -87.26, dBm,
            66804258,Hz,              -87.07, dBm,            66804258,Hz,              -87.26, dBm,
            66819035,Hz,              -88.04, dBm,            66819035,Hz,              -87.17, dBm,
            66833812,Hz,              -88.12, dBm,            66833812,Hz,              -87.34, dBm,
            66848589,Hz,              -87.22, dBm,            66848589,Hz,              -87.21, dBm,
            66863366,Hz,              -86.11, dBm,            66863366,Hz,              -87.43, dBm,
            66878143,Hz,              -86.17, dBm,            66878143,Hz,              -87.05, dBm,
            66892920,Hz,              -87.60, dBm,            66892920,Hz,              -87.11, dBm,
            66907697,Hz,              -87.61, dBm,            66907697,Hz,              -86.82, dBm,
            66922474,Hz,              -87.21, dBm,            66922474,Hz,              -87.24, dBm,
            66937251,Hz,              -87.44, dBm,            66937251,Hz,              -87.04, dBm,
            66952028,Hz,              -88.19, dBm,            66952028,Hz,              -87.12, dBm,
            66966805,Hz,              -85.21, dBm,            66966805,Hz,              -86.76, dBm,
            66981582,Hz,              -86.46, dBm,            66981582,Hz,              -86.73, dBm,
            66996359,Hz,              -88.21, dBm,            66996359,Hz,              -87.23, dBm,
            67011136,Hz,              -87.74, dBm,            67011136,Hz,              -86.63, dBm,
            67025913,Hz,              -88.39, dBm,            67025913,Hz,              -86.97, dBm,
            67040690,Hz,              -86.97, dBm,            67040690,Hz,              -86.74, dBm,
            67055467,Hz,              -85.75, dBm,            67055467,Hz,              -86.71, dBm,
            67070244,Hz,              -86.54, dBm,            67070244,Hz,              -86.64, dBm,
            67085021,Hz,              -86.42, dBm,            67085021,Hz,              -86.62, dBm,
            67099798,Hz,              -86.05, dBm,            67099798,Hz,              -86.62, dBm,
            67114575,Hz,              -85.45, dBm,            67114575,Hz,              -86.71, dBm,
            67129352,Hz,              -86.50, dBm,            67129352,Hz,              -86.77, dBm,
            67144129,Hz,              -86.62, dBm,            67144129,Hz,              -86.70, dBm,
            67158906,Hz,              -86.99, dBm,            67158906,Hz,              -86.57, dBm,
            67173683,Hz,              -86.76, dBm,            67173683,Hz,              -86.20, dBm,
            67188460,Hz,              -85.73, dBm,            67188460,Hz,              -86.33, dBm,
            67203237,Hz,              -85.42, dBm,            67203237,Hz,              -86.27, dBm,
            67218014,Hz,              -86.89, dBm,            67218014,Hz,              -85.80, dBm,
            67232791,Hz,              -86.80, dBm,            67232791,Hz,              -85.88, dBm,
            67247568,Hz,              -87.65, dBm,            67247568,Hz,              -85.93, dBm,
            67262345,Hz,              -85.60, dBm,            67262345,Hz,              -86.22, dBm,
            67277122,Hz,              -85.72, dBm,            67277122,Hz,              -85.94, dBm,
            67291899,Hz,              -85.44, dBm,            67291899,Hz,              -85.85, dBm,
            67306676,Hz,              -86.18, dBm,            67306676,Hz,              -86.03, dBm,
            67321453,Hz,              -87.84, dBm,            67321453,Hz,              -85.98, dBm,
            67336230,Hz,              -84.98, dBm,            67336230,Hz,              -85.71, dBm,
            67351007,Hz,              -87.46, dBm,            67351007,Hz,              -85.78, dBm,
            67365784,Hz,              -84.62, dBm,            67365784,Hz,              -85.43, dBm,
            67380561,Hz,              -83.88, dBm,            67380561,Hz,              -85.21, dBm,
            67395338,Hz,              -86.15, dBm,            67395338,Hz,              -85.68, dBm,
            67410115,Hz,              -86.02, dBm,            67410115,Hz,              -85.60, dBm,
            67424892,Hz,              -86.23, dBm,            67424892,Hz,              -85.31, dBm,
            67439669,Hz,              -84.45, dBm,            67439669,Hz,              -85.06, dBm,
            67454446,Hz,              -84.76, dBm,            67454446,Hz,              -85.15, dBm,
            67469223,Hz,              -84.10, dBm,            67469223,Hz,              -85.07, dBm,
            67484000,Hz,              -85.80, dBm,            67484000,Hz,              -84.95, dBm,
            67498777,Hz,              -86.04, dBm,            67498777,Hz,              -84.55, dBm,
            67513554,Hz,              -84.54, dBm,            67513554,Hz,              -84.55, dBm,
            67528331,Hz,              -83.88, dBm,            67528331,Hz,              -84.51, dBm,
            67543108,Hz,              -83.72, dBm,            67543108,Hz,              -84.69, dBm,
            67557885,Hz,              -83.33, dBm,            67557885,Hz,              -84.40, dBm,
            67572662,Hz,              -83.56, dBm,            67572662,Hz,              -84.22, dBm,
            67587439,Hz,              -85.40, dBm,            67587439,Hz,              -83.72, dBm,
            67602216,Hz,              -84.93, dBm,            67602216,Hz,              -84.06, dBm,
            67616993,Hz,              -79.23, dBm,            67616993,Hz,              -83.46, dBm,
            67631770,Hz,              -82.71, dBm,            67631770,Hz,              -83.49, dBm,
            67646547,Hz,              -85.39, dBm,            67646547,Hz,              -83.12, dBm,
            67661324,Hz,              -83.60, dBm,            67661324,Hz,              -83.02, dBm,
            67676101,Hz,              -81.65, dBm,            67676101,Hz,              -82.61, dBm,
            67690878,Hz,              -81.20, dBm,            67690878,Hz,              -82.91, dBm,
            67705655,Hz,              -82.16, dBm,            67705655,Hz,              -82.29, dBm,
            67720432,Hz,              -85.19, dBm,            67720432,Hz,              -82.19, dBm,
            67735209,Hz,              -83.65, dBm,            67735209,Hz,              -81.68, dBm,
            67749986,Hz,              -83.03, dBm,            67749986,Hz,              -80.88, dBm,
            67764763,Hz,              -79.68, dBm,            67764763,Hz,              -81.34, dBm,
            67779540,Hz,              -77.81, dBm,            67779540,Hz,              -80.70, dBm,
            67794317,Hz,              -77.32, dBm,            67794317,Hz,              -80.31, dBm,
            67809094,Hz,              -80.65, dBm,            67809094,Hz,              -79.92, dBm,
            67823871,Hz,              -81.89, dBm,            67823871,Hz,              -78.91, dBm,
            67838648,Hz,              -81.22, dBm,            67838648,Hz,              -79.06, dBm,
            67853425,Hz,              -72.92, dBm,            67853425,Hz,              -79.01, dBm,
            67868202,Hz,              -72.57, dBm,            67868202,Hz,              -78.59, dBm,
            67882979,Hz,              -77.98, dBm,            67882979,Hz,              -78.08, dBm,
            67897756,Hz,              -82.04, dBm,            67897756,Hz,              -77.55, dBm,
            67912533,Hz,              -83.15, dBm,            67912533,Hz,              -76.45, dBm,
            67927310,Hz,              -79.84, dBm,            67927310,Hz,              -76.41, dBm,
            67942087,Hz,              -80.80, dBm,            67942087,Hz,              -76.39, dBm,
            67956864,Hz,              -79.38, dBm,            67956864,Hz,              -75.28, dBm,
            67971641,Hz,              -75.26, dBm,            67971641,Hz,              -74.49, dBm,
            67986418,Hz,              -68.41, dBm,            67986418,Hz,              -74.18, dBm,
            68001195,Hz,              -67.96, dBm,            68001195,Hz,              -73.01, dBm,
            68015972,Hz,              -71.80, dBm,            68015972,Hz,              -73.19, dBm,
            68030749,Hz,              -79.71, dBm,            68030749,Hz,              -73.78, dBm,
            68045526,Hz,              -70.76, dBm,            68045526,Hz,              -73.12, dBm,
            68060303,Hz,              -67.22, dBm,            68060303,Hz,              -71.54, dBm,
            68075080,Hz,              -67.70, dBm,            68075080,Hz,              -70.92, dBm,
            68089857,Hz,              -71.81, dBm,            68089857,Hz,              -70.49, dBm,
            68104634,Hz,              -78.80, dBm,            68104634,Hz,              -70.56, dBm,
            68119411,Hz,              -76.72, dBm,            68119411,Hz,              -70.21, dBm,
            68134188,Hz,              -69.30, dBm,            68134188,Hz,              -68.92, dBm,
            68148965,Hz,              -63.92, dBm,            68148965,Hz,              -67.81, dBm,
            68163742,Hz,              -65.28, dBm,            68163742,Hz,              -67.68, dBm,
            68178519,Hz,              -66.93, dBm,            68178519,Hz,              -67.69, dBm,
            68193296,Hz,              -68.82, dBm,            68193296,Hz,              -67.02, dBm,
            68208073,Hz,              -67.45, dBm,            68208073,Hz,              -67.37, dBm,
            68222850,Hz,              -65.94, dBm,            68222850,Hz,              -66.72, dBm,
            68237627,Hz,              -63.49, dBm,            68237627,Hz,              -66.15, dBm,
            68252404,Hz,              -64.60, dBm,            68252404,Hz,              -65.72, dBm,
