frequency [kHz],0.937,1.718,3.28,5.46,7.03,8.6,10.2,11.6,13.1,15.5,16.3,17.7,19.2,20.8,22.3,24.5,26.1,27.7,29.2,30.6
retention,0.5357142857142857,0.6470588235294118,0.37142857142857144,0.52,0.4473684210526316,0.21052631578947367,0.40540540540540543,0.7272727272727273,0.625,0.625,0.68,0.5833333333333334,0.37037037037037035,0.6216216216216216,0.4482758620689655,0.5405405405405406,0.7352941176470589,0.5588235294117647,0.5135135135135135,0.5333333333333333
loading,28.0,34.0,35.0,25.0,38.0,38.0,37.0,22.0,32.0,24.0,25.0,24.0,27.0,37.0,29.0,37.0,34.0,34.0,37.0,30.0
