frequency [kHz],78.2,80.5,82.9,85.2,87.3,89.7,92,94.4,96.5,98.8,101.2,103.5,106.8,109.1,111.5,113.8,115,117.1,119.5
retention,0.8928571428571429,0.8727272727272727,0.9,0.9056603773584906,0.8333333333333334,0.7843137254901961,0.8571428571428571,0.8703703703703703,0.6326530612244898,0.6226415094339622,0.2727272727272727,0.2641509433962264,0.42592592592592593,0.6140350877192983,0.625,0.8108108108108109,0.7209302325581395,0.7592592592592593,0.8043478260869565
loading,56.0,55.0,50.0,53.0,54.0,51.0,49.0,54.0,49.0,53.0,55.0,53.0,54.0,57.0,40.0,37.0,43.0,54.0,46.0
