Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            53180282,Hz,              -80.21, dBm,            53180282,Hz,              -77.83, dBm,
            53180468,Hz,              -79.40, dBm,            53180468,Hz,              -78.33, dBm,
            53180654,Hz,              -80.25, dBm,            53180654,Hz,              -79.23, dBm,
            53180840,Hz,              -80.57, dBm,            53180840,Hz,              -79.93, dBm,
            53181026,Hz,              -79.30, dBm,            53181026,Hz,              -80.14, dBm,
            53181212,Hz,              -80.85, dBm,            53181212,Hz,              -80.32, dBm,
            53181398,Hz,              -82.67, dBm,            53181398,Hz,              -80.48, dBm,
            53181584,Hz,              -81.14, dBm,            53181584,Hz,              -80.34, dBm,
            53181770,Hz,              -80.79, dBm,            53181770,Hz,              -80.39, dBm,
            53181956,Hz,              -81.88, dBm,            53181956,Hz,              -81.23, dBm,
            53182142,Hz,              -84.40, dBm,            53182142,Hz,              -81.33, dBm,
            53182328,Hz,              -82.03, dBm,            53182328,Hz,              -80.39, dBm,
            53182514,Hz,              -79.62, dBm,            53182514,Hz,              -81.27, dBm,
            53182700,Hz,              -77.14, dBm,            53182700,Hz,              -79.95, dBm,
            53182886,Hz,              -76.65, dBm,            53182886,Hz,              -78.78, dBm,
            53183072,Hz,              -77.42, dBm,            53183072,Hz,              -78.80, dBm,
            53183258,Hz,              -75.22, dBm,            53183258,Hz,              -78.17, dBm,
            53183444,Hz,              -77.57, dBm,            53183444,Hz,              -78.34, dBm,
            53183630,Hz,              -75.94, dBm,            53183630,Hz,              -77.76, dBm,
            53183816,Hz,              -76.17, dBm,            53183816,Hz,              -78.00, dBm,
            53184002,Hz,              -78.48, dBm,            53184002,Hz,              -78.39, dBm,
            53184188,Hz,              -81.05, dBm,            53184188,Hz,              -79.46, dBm,
            53184374,Hz,              -84.82, dBm,            53184374,Hz,              -80.28, dBm,
            53184560,Hz,              -83.66, dBm,            53184560,Hz,              -80.19, dBm,
            53184746,Hz,              -86.82, dBm,            53184746,Hz,              -81.05, dBm,
            53184932,Hz,              -84.47, dBm,            53184932,Hz,              -81.99, dBm,
            53185118,Hz,              -87.87, dBm,            53185118,Hz,              -82.02, dBm,
            53185304,Hz,              -86.22, dBm,            53185304,Hz,              -83.00, dBm,
            53185490,Hz,              -88.08, dBm,            53185490,Hz,              -84.16, dBm,
            53185676,Hz,              -88.53, dBm,            53185676,Hz,              -86.22, dBm,
            53185862,Hz,              -88.36, dBm,            53185862,Hz,              -86.37, dBm,
            53186048,Hz,              -90.18, dBm,            53186048,Hz,              -87.65, dBm,
            53186234,Hz,              -93.61, dBm,            53186234,Hz,              -89.78, dBm,
            53186420,Hz,              -90.69, dBm,            53186420,Hz,              -89.32, dBm,
            53186606,Hz,              -91.24, dBm,            53186606,Hz,              -89.56, dBm,
            53186792,Hz,              -90.78, dBm,            53186792,Hz,              -90.85, dBm,
            53186978,Hz,              -91.55, dBm,            53186978,Hz,              -91.12, dBm,
            53187164,Hz,              -90.15, dBm,            53187164,Hz,              -91.59, dBm,
            53187350,Hz,              -90.64, dBm,            53187350,Hz,              -91.67, dBm,
            53187536,Hz,              -91.03, dBm,            53187536,Hz,              -91.03, dBm,
            53187722,Hz,              -89.51, dBm,            53187722,Hz,              -90.36, dBm,
            53187908,Hz,              -86.60, dBm,            53187908,Hz,              -89.97, dBm,
            53188094,Hz,              -87.76, dBm,            53188094,Hz,              -90.46, dBm,
            53188280,Hz,              -86.56, dBm,            53188280,Hz,              -89.06, dBm,
            53188466,Hz,              -85.14, dBm,            53188466,Hz,              -88.45, dBm,
            53188652,Hz,              -86.20, dBm,            53188652,Hz,              -87.36, dBm,
            53188838,Hz,              -84.67, dBm,            53188838,Hz,              -86.25, dBm,
            53189024,Hz,              -85.94, dBm,            53189024,Hz,              -86.69, dBm,
            53189210,Hz,              -82.73, dBm,            53189210,Hz,              -85.27, dBm,
            53189396,Hz,              -81.31, dBm,            53189396,Hz,              -84.48, dBm,
            53189582,Hz,              -80.29, dBm,            53189582,Hz,              -83.38, dBm,
            53189768,Hz,              -81.29, dBm,            53189768,Hz,              -82.66, dBm,
            53189954,Hz,              -84.16, dBm,            53189954,Hz,              -83.64, dBm,
            53190140,Hz,              -80.41, dBm,            53190140,Hz,              -82.56, dBm,
            53190326,Hz,              -82.15, dBm,            53190326,Hz,              -82.26, dBm,
            53190512,Hz,              -79.76, dBm,            53190512,Hz,              -81.78, dBm,
            53190698,Hz,              -79.44, dBm,            53190698,Hz,              -82.16, dBm,
            53190884,Hz,              -78.63, dBm,            53190884,Hz,              -81.29, dBm,
            53191070,Hz,              -79.26, dBm,            53191070,Hz,              -80.62, dBm,
            53191256,Hz,              -78.77, dBm,            53191256,Hz,              -80.87, dBm,
            53191442,Hz,              -81.07, dBm,            53191442,Hz,              -81.72, dBm,
            53191628,Hz,              -79.21, dBm,            53191628,Hz,              -80.84, dBm,
            53191814,Hz,              -77.32, dBm,            53191814,Hz,              -79.38, dBm,
            53192000,Hz,              -77.34, dBm,            53192000,Hz,              -77.39, dBm,
            53192186,Hz,              -78.81, dBm,            53192186,Hz,              -79.65, dBm,
            53192372,Hz,              -77.61, dBm,            53192372,Hz,              -78.89, dBm,
            53192558,Hz,              -76.11, dBm,            53192558,Hz,              -78.23, dBm,
            53192744,Hz,              -74.23, dBm,            53192744,Hz,              -76.90, dBm,
            53192930,Hz,              -75.44, dBm,            53192930,Hz,              -77.82, dBm,
            53193116,Hz,              -76.55, dBm,            53193116,Hz,              -78.87, dBm,
            53193302,Hz,              -77.52, dBm,            53193302,Hz,              -79.98, dBm,
            53193488,Hz,              -76.30, dBm,            53193488,Hz,              -77.64, dBm,
            53193674,Hz,              -77.58, dBm,            53193674,Hz,              -77.46, dBm,
            53193860,Hz,              -74.00, dBm,            53193860,Hz,              -76.34, dBm,
            53194046,Hz,              -78.96, dBm,            53194046,Hz,              -78.24, dBm,
            53194232,Hz,              -76.10, dBm,            53194232,Hz,              -76.20, dBm,
            53194418,Hz,              -73.90, dBm,            53194418,Hz,              -75.49, dBm,
            53194604,Hz,              -73.69, dBm,            53194604,Hz,              -75.89, dBm,
            53194790,Hz,              -75.08, dBm,            53194790,Hz,              -75.48, dBm,
            53194976,Hz,              -75.30, dBm,            53194976,Hz,              -75.46, dBm,
            53195162,Hz,              -74.93, dBm,            53195162,Hz,              -77.27, dBm,
            53195348,Hz,              -75.06, dBm,            53195348,Hz,              -76.20, dBm,
            53195534,Hz,              -74.96, dBm,            53195534,Hz,              -75.88, dBm,
            53195720,Hz,              -74.99, dBm,            53195720,Hz,              -75.22, dBm,
            53195906,Hz,              -75.93, dBm,            53195906,Hz,              -75.79, dBm,
            53196092,Hz,              -76.17, dBm,            53196092,Hz,              -75.68, dBm,
            53196278,Hz,              -75.36, dBm,            53196278,Hz,              -75.41, dBm,
            53196464,Hz,              -73.98, dBm,            53196464,Hz,              -75.62, dBm,
            53196650,Hz,              -73.47, dBm,            53196650,Hz,              -76.62, dBm,
            53196836,Hz,              -73.20, dBm,            53196836,Hz,              -75.60, dBm,
            53197022,Hz,              -76.54, dBm,            53197022,Hz,              -76.91, dBm,
            53197208,Hz,              -75.04, dBm,            53197208,Hz,              -75.80, dBm,
            53197394,Hz,              -75.22, dBm,            53197394,Hz,              -75.62, dBm,
            53197580,Hz,              -76.13, dBm,            53197580,Hz,              -75.09, dBm,
            53197766,Hz,              -75.40, dBm,            53197766,Hz,              -75.50, dBm,
            53197952,Hz,              -76.90, dBm,            53197952,Hz,              -76.30, dBm,
            53198138,Hz,              -76.14, dBm,            53198138,Hz,              -75.91, dBm,
            53198324,Hz,              -75.27, dBm,            53198324,Hz,              -75.98, dBm,
