Trace1,,,,
Freq,,Amp,,
            52395781,Hz,              -95.01, dBm,
            52400787,Hz,              -96.29, dBm,
            52405793,Hz,              -92.65, dBm,
            52410799,Hz,              -95.18, dBm,
            52415805,Hz,              -96.21, dBm,
            52420811,Hz,              -94.35, dBm,
            52425817,Hz,              -95.79, dBm,
            52430823,Hz,              -92.15, dBm,
            52435829,Hz,              -99.06, dBm,
            52440835,Hz,              -92.19, dBm,
            52445841,Hz,              -95.86, dBm,
            52450847,Hz,              -90.62, dBm,
            52455853,Hz,              -90.57, dBm,
            52460859,Hz,             -101.07, dBm,
            52465865,Hz,              -90.34, dBm,
            52470871,Hz,              -99.51, dBm,
            52475877,Hz,              -92.94, dBm,
            52480883,Hz,              -91.97, dBm,
            52485889,Hz,              -92.66, dBm,
            52490895,Hz,              -90.24, dBm,
            52495901,Hz,              -91.26, dBm,
            52500907,Hz,              -91.96, dBm,
            52505913,Hz,              -87.21, dBm,
            52510919,Hz,              -93.14, dBm,
            52515925,Hz,              -88.55, dBm,
            52520931,Hz,              -90.19, dBm,
            52525937,Hz,              -89.63, dBm,
            52530943,Hz,              -93.74, dBm,
            52535949,Hz,              -89.30, dBm,
            52540955,Hz,              -90.44, dBm,
            52545961,Hz,              -90.41, dBm,
            52550967,Hz,              -90.24, dBm,
            52555973,Hz,              -93.59, dBm,
            52560979,Hz,              -92.70, dBm,
            52565985,Hz,              -95.25, dBm,
            52570991,Hz,              -94.95, dBm,
            52575997,Hz,              -92.86, dBm,
            52581003,Hz,              -96.31, dBm,
            52586009,Hz,              -96.10, dBm,
            52591015,Hz,              -96.29, dBm,
            52596021,Hz,              -96.28, dBm,
            52601027,Hz,              -92.40, dBm,
            52606033,Hz,              -94.36, dBm,
            52611039,Hz,              -93.07, dBm,
            52616045,Hz,              -93.26, dBm,
            52621051,Hz,              -92.78, dBm,
            52626057,Hz,              -91.83, dBm,
            52631063,Hz,              -94.51, dBm,
            52636069,Hz,              -88.98, dBm,
            52641075,Hz,              -88.94, dBm,
            52646081,Hz,              -91.06, dBm,
            52651087,Hz,              -90.77, dBm,
            52656093,Hz,              -90.50, dBm,
            52661099,Hz,              -91.79, dBm,
            52666105,Hz,              -89.32, dBm,
            52671111,Hz,              -92.92, dBm,
            52676117,Hz,              -86.81, dBm,
            52681123,Hz,              -86.85, dBm,
            52686129,Hz,              -89.28, dBm,
            52691135,Hz,              -86.20, dBm,
            52696141,Hz,              -91.41, dBm,
            52701147,Hz,              -86.40, dBm,
            52706153,Hz,              -90.29, dBm,
            52711159,Hz,              -88.91, dBm,
            52716165,Hz,              -84.94, dBm,
            52721171,Hz,              -88.88, dBm,
            52726177,Hz,              -83.92, dBm,
            52731183,Hz,              -91.23, dBm,
            52736189,Hz,              -90.76, dBm,
            52741195,Hz,              -88.55, dBm,
            52746201,Hz,              -93.62, dBm,
            52751207,Hz,              -87.71, dBm,
            52756213,Hz,              -88.18, dBm,
            52761219,Hz,              -91.08, dBm,
            52766225,Hz,              -89.66, dBm,
            52771231,Hz,              -90.98, dBm,
            52776237,Hz,              -90.28, dBm,
            52781243,Hz,              -90.05, dBm,
            52786249,Hz,              -90.09, dBm,
            52791255,Hz,              -89.60, dBm,
            52796261,Hz,              -88.66, dBm,
            52801267,Hz,              -96.63, dBm,
            52806273,Hz,              -94.61, dBm,
            52811279,Hz,              -89.17, dBm,
            52816285,Hz,              -88.17, dBm,
            52821291,Hz,              -91.12, dBm,
            52826297,Hz,              -89.90, dBm,
            52831303,Hz,              -89.45, dBm,
            52836309,Hz,              -92.58, dBm,
            52841315,Hz,              -88.10, dBm,
            52846321,Hz,              -91.40, dBm,
            52851327,Hz,              -85.60, dBm,
            52856333,Hz,              -90.22, dBm,
            52861339,Hz,              -83.46, dBm,
            52866345,Hz,              -88.94, dBm,
            52871351,Hz,              -89.41, dBm,
            52876357,Hz,              -83.59, dBm,
            52881363,Hz,              -79.53, dBm,
            52886369,Hz,              -83.21, dBm,
            52891375,Hz,              -87.47, dBm,
            52896381,Hz,              -86.70, dBm,
            52901387,Hz,              -83.72, dBm,
            52906393,Hz,              -83.85, dBm,
            52911399,Hz,              -80.68, dBm,
            52916405,Hz,              -83.00, dBm,
            52921411,Hz,              -84.03, dBm,
            52926417,Hz,              -83.77, dBm,
            52931423,Hz,              -85.34, dBm,
            52936429,Hz,              -83.43, dBm,
            52941435,Hz,              -83.06, dBm,
            52946441,Hz,              -85.41, dBm,
            52951447,Hz,              -82.31, dBm,
            52956453,Hz,              -83.72, dBm,
            52961459,Hz,              -83.27, dBm,
            52966465,Hz,              -85.58, dBm,
            52971471,Hz,              -84.71, dBm,
            52976477,Hz,              -85.13, dBm,
            52981483,Hz,              -79.91, dBm,
            52986489,Hz,              -82.84, dBm,
            52991495,Hz,              -78.60, dBm,
            52996501,Hz,              -81.91, dBm,
            53001507,Hz,              -82.33, dBm,
            53006513,Hz,              -83.28, dBm,
            53011519,Hz,              -84.84, dBm,
            53016525,Hz,              -84.23, dBm,
            53021531,Hz,              -85.32, dBm,
            53026537,Hz,              -79.68, dBm,
            53031543,Hz,              -85.60, dBm,
            53036549,Hz,              -82.93, dBm,
            53041555,Hz,              -78.81, dBm,
            53046561,Hz,              -81.56, dBm,
            53051567,Hz,              -81.82, dBm,
            53056573,Hz,              -82.61, dBm,
            53061579,Hz,              -76.01, dBm,
            53066585,Hz,              -75.48, dBm,
            53071591,Hz,              -74.05, dBm,
            53076597,Hz,              -73.17, dBm,
            53081603,Hz,              -72.74, dBm,
            53086609,Hz,              -74.05, dBm,
            53091615,Hz,              -75.52, dBm,
            53096621,Hz,              -74.03, dBm,
            53101627,Hz,              -73.62, dBm,
            53106633,Hz,              -75.47, dBm,
            53111639,Hz,              -71.21, dBm,
            53116645,Hz,              -68.57, dBm,
            53121651,Hz,              -68.47, dBm,
            53126657,Hz,              -74.12, dBm,
            53131663,Hz,              -72.33, dBm,
            53136669,Hz,              -69.76, dBm,
            53141675,Hz,              -69.55, dBm,
            53146681,Hz,              -70.09, dBm,
            53151687,Hz,              -73.91, dBm,
            53156693,Hz,              -65.99, dBm,
            53161699,Hz,              -69.09, dBm,
            53166705,Hz,              -69.20, dBm,
            53171711,Hz,              -68.51, dBm,
            53176717,Hz,              -68.42, dBm,
            53181723,Hz,              -64.63, dBm,
            53186729,Hz,              -61.82, dBm,
            53191735,Hz,              -62.35, dBm,
            53196741,Hz,              -60.67, dBm,
            53201747,Hz,              -59.79, dBm,
            53206753,Hz,              -67.55, dBm,
            53211759,Hz,              -59.73, dBm,
            53216765,Hz,              -64.27, dBm,
            53221771,Hz,              -64.50, dBm,
            53226777,Hz,              -63.76, dBm,
            53231783,Hz,              -60.12, dBm,
            53236789,Hz,              -65.25, dBm,
            53241795,Hz,              -65.73, dBm,
            53246801,Hz,              -60.47, dBm,
            53251807,Hz,              -66.21, dBm,
            53256813,Hz,              -60.14, dBm,
            53261819,Hz,              -69.43, dBm,
            53266825,Hz,              -66.91, dBm,
            53271831,Hz,              -68.08, dBm,
            53276837,Hz,              -63.11, dBm,
            53281843,Hz,              -71.67, dBm,
            53286849,Hz,              -68.83, dBm,
            53291855,Hz,              -70.07, dBm,
            53296861,Hz,              -65.09, dBm,
            53301867,Hz,              -69.79, dBm,
            53306873,Hz,              -69.01, dBm,
            53311879,Hz,              -71.68, dBm,
            53316885,Hz,              -67.42, dBm,
            53321891,Hz,              -74.12, dBm,
            53326897,Hz,              -68.81, dBm,
            53331903,Hz,              -78.66, dBm,
            53336909,Hz,              -74.26, dBm,
            53341915,Hz,              -73.19, dBm,
            53346921,Hz,              -74.12, dBm,
            53351927,Hz,              -76.66, dBm,
            53356933,Hz,              -78.07, dBm,
            53361939,Hz,              -75.88, dBm,
            53366945,Hz,              -75.29, dBm,
            53371951,Hz,              -77.47, dBm,
            53376957,Hz,              -77.36, dBm,
            53381963,Hz,              -78.66, dBm,
            53386969,Hz,              -79.54, dBm,
            53391975,Hz,              -80.02, dBm,
            53396981,Hz,              -78.32, dBm,
            53401987,Hz,              -75.70, dBm,
            53406993,Hz,              -81.56, dBm,
            53411999,Hz,              -84.44, dBm,
            53417005,Hz,              -83.74, dBm,
            53422011,Hz,              -81.11, dBm,
            53427017,Hz,              -81.25, dBm,
            53432023,Hz,              -85.02, dBm,
            53437029,Hz,              -86.35, dBm,
            53442035,Hz,              -86.02, dBm,
            53447041,Hz,              -82.40, dBm,
            53452047,Hz,              -80.62, dBm,
            53457053,Hz,              -84.11, dBm,
            53462059,Hz,              -85.18, dBm,
            53467065,Hz,              -86.92, dBm,
            53472071,Hz,              -82.93, dBm,
            53477077,Hz,              -86.12, dBm,
            53482083,Hz,              -87.19, dBm,
            53487089,Hz,              -84.48, dBm,
            53492095,Hz,              -82.63, dBm,
            53497101,Hz,              -83.87, dBm,
            53502107,Hz,              -84.02, dBm,
            53507113,Hz,              -85.47, dBm,
            53512119,Hz,              -82.72, dBm,
            53517125,Hz,              -87.18, dBm,
            53522131,Hz,              -85.59, dBm,
            53527137,Hz,              -86.25, dBm,
            53532143,Hz,              -79.92, dBm,
            53537149,Hz,              -84.36, dBm,
            53542155,Hz,              -79.93, dBm,
            53547161,Hz,              -87.39, dBm,
            53552167,Hz,              -85.32, dBm,
            53557173,Hz,              -84.23, dBm,
            53562179,Hz,              -87.68, dBm,
            53567185,Hz,              -84.72, dBm,
            53572191,Hz,              -88.70, dBm,
            53577197,Hz,              -86.12, dBm,
            53582203,Hz,              -86.86, dBm,
            53587209,Hz,              -86.57, dBm,
            53592215,Hz,              -85.08, dBm,
            53597221,Hz,              -86.83, dBm,
            53602227,Hz,              -84.51, dBm,
            53607233,Hz,              -91.37, dBm,
            53612239,Hz,              -91.66, dBm,
            53617245,Hz,              -89.77, dBm,
            53622251,Hz,              -89.86, dBm,
            53627257,Hz,              -89.32, dBm,
            53632263,Hz,              -88.91, dBm,
            53637269,Hz,              -89.81, dBm,
            53642275,Hz,              -88.74, dBm,
            53647281,Hz,              -90.37, dBm,
            53652287,Hz,              -86.59, dBm,
            53657293,Hz,              -92.30, dBm,
            53662299,Hz,              -85.96, dBm,
            53667305,Hz,              -86.99, dBm,
            53672311,Hz,              -88.16, dBm,
            53677317,Hz,              -87.72, dBm,
            53682323,Hz,              -91.58, dBm,
            53687329,Hz,              -88.01, dBm,
            53692335,Hz,              -87.61, dBm,
            53697341,Hz,              -89.99, dBm,
            53702347,Hz,              -90.11, dBm,
            53707353,Hz,              -88.19, dBm,
            53712359,Hz,              -89.57, dBm,
            53717365,Hz,              -89.09, dBm,
            53722371,Hz,              -89.74, dBm,
            53727377,Hz,              -82.72, dBm,
            53732383,Hz,              -87.23, dBm,
            53737389,Hz,              -88.31, dBm,
            53742395,Hz,              -86.63, dBm,
            53747401,Hz,              -87.52, dBm,
            53752407,Hz,              -87.68, dBm,
            53757413,Hz,              -94.52, dBm,
            53762419,Hz,              -88.32, dBm,
            53767425,Hz,              -88.65, dBm,
            53772431,Hz,              -87.64, dBm,
            53777437,Hz,              -94.77, dBm,
            53782443,Hz,              -92.73, dBm,
            53787449,Hz,              -89.93, dBm,
            53792455,Hz,              -87.57, dBm,
            53797461,Hz,              -88.34, dBm,
            53802467,Hz,              -92.55, dBm,
            53807473,Hz,              -91.52, dBm,
            53812479,Hz,              -93.14, dBm,
            53817485,Hz,              -92.01, dBm,
            53822491,Hz,              -93.86, dBm,
            53827497,Hz,              -91.58, dBm,
            53832503,Hz,              -93.12, dBm,
            53837509,Hz,              -92.65, dBm,
            53842515,Hz,              -91.90, dBm,
            53847521,Hz,              -89.72, dBm,
            53852527,Hz,              -95.23, dBm,
            53857533,Hz,              -94.26, dBm,
            53862539,Hz,              -90.32, dBm,
            53867545,Hz,              -94.41, dBm,
            53872551,Hz,              -90.93, dBm,
            53877557,Hz,              -93.66, dBm,
            53882563,Hz,              -89.42, dBm,
            53887569,Hz,              -93.06, dBm,
            53892575,Hz,              -91.78, dBm,
            53897581,Hz,              -90.35, dBm,
            53902587,Hz,              -91.57, dBm,
            53907593,Hz,              -89.27, dBm,
            53912599,Hz,              -91.56, dBm,
            53917605,Hz,              -86.42, dBm,
            53922611,Hz,              -87.46, dBm,
            53927617,Hz,              -85.60, dBm,
            53932623,Hz,              -88.17, dBm,
            53937629,Hz,              -91.87, dBm,
            53942635,Hz,              -88.51, dBm,
            53947641,Hz,              -93.44, dBm,
            53952647,Hz,              -90.96, dBm,
            53957653,Hz,              -89.78, dBm,
            53962659,Hz,              -88.20, dBm,
            53967665,Hz,              -86.93, dBm,
            53972671,Hz,              -87.96, dBm,
            53977677,Hz,              -90.86, dBm,
            53982683,Hz,              -88.04, dBm,
            53987689,Hz,              -92.71, dBm,
            53992695,Hz,              -90.44, dBm,
            53997701,Hz,              -94.84, dBm,
            54002707,Hz,              -88.91, dBm,
            54007713,Hz,              -91.43, dBm,
            54012719,Hz,              -94.01, dBm,
            54017725,Hz,              -96.66, dBm,
            54022731,Hz,              -94.51, dBm,
            54027737,Hz,              -95.12, dBm,
            54032743,Hz,              -92.98, dBm,
            54037749,Hz,              -94.08, dBm,
            54042755,Hz,              -93.95, dBm,
            54047761,Hz,              -89.29, dBm,
            54052767,Hz,              -95.68, dBm,
            54057773,Hz,              -94.68, dBm,
            54062779,Hz,              -93.84, dBm,
            54067785,Hz,              -92.43, dBm,
            54072791,Hz,              -91.83, dBm,
            54077797,Hz,              -91.81, dBm,
            54082803,Hz,              -93.11, dBm,
            54087809,Hz,              -92.45, dBm,
            54092815,Hz,              -92.47, dBm,
            54097821,Hz,              -90.21, dBm,
            54102827,Hz,              -90.17, dBm,
            54107833,Hz,              -93.26, dBm,
            54112839,Hz,              -90.92, dBm,
            54117845,Hz,              -94.28, dBm,
            54122851,Hz,              -89.04, dBm,
            54127857,Hz,              -91.84, dBm,
            54132863,Hz,              -88.40, dBm,
            54137869,Hz,              -91.64, dBm,
            54142875,Hz,              -88.76, dBm,
            54147881,Hz,              -89.73, dBm,
            54152887,Hz,              -88.84, dBm,
            54157893,Hz,              -94.10, dBm,
            54162899,Hz,              -91.88, dBm,
            54167905,Hz,              -89.67, dBm,
            54172911,Hz,              -89.83, dBm,
            54177917,Hz,              -91.61, dBm,
            54182923,Hz,              -93.42, dBm,
            54187929,Hz,              -92.29, dBm,
            54192935,Hz,              -96.17, dBm,
            54197941,Hz,              -94.50, dBm,
            54202947,Hz,              -92.37, dBm,
            54207953,Hz,              -96.68, dBm,
            54212959,Hz,              -96.74, dBm,
            54217965,Hz,              -95.53, dBm,
            54222971,Hz,              -93.28, dBm,
            54227977,Hz,              -96.61, dBm,
            54232983,Hz,              -95.73, dBm,
            54237989,Hz,              -95.69, dBm,
            54242995,Hz,              -96.38, dBm,
            54248001,Hz,              -95.30, dBm,
            54253007,Hz,              -94.78, dBm,
            54258013,Hz,              -96.55, dBm,
            54263019,Hz,              -93.70, dBm,
            54268025,Hz,              -96.16, dBm,
            54273031,Hz,              -95.12, dBm,
            54278037,Hz,              -96.09, dBm,
            54283043,Hz,              -93.90, dBm,
            54288049,Hz,              -94.72, dBm,
            54293055,Hz,              -93.51, dBm,
            54298061,Hz,              -94.66, dBm,
            54303067,Hz,              -94.15, dBm,
            54308073,Hz,              -93.92, dBm,
            54313079,Hz,              -94.37, dBm,
            54318085,Hz,              -90.94, dBm,
            54323091,Hz,              -94.11, dBm,
            54328097,Hz,              -93.85, dBm,
            54333103,Hz,              -92.45, dBm,
            54338109,Hz,              -91.66, dBm,
            54343115,Hz,              -95.46, dBm,
            54348121,Hz,              -95.19, dBm,
            54353127,Hz,              -92.76, dBm,
            54358133,Hz,              -97.53, dBm,
            54363139,Hz,              -89.31, dBm,
            54368145,Hz,              -93.00, dBm,
            54373151,Hz,              -96.74, dBm,
            54378157,Hz,              -94.97, dBm,
            54383163,Hz,              -96.49, dBm,
            54388169,Hz,              -97.85, dBm,
            54393175,Hz,              -95.93, dBm,
            54398181,Hz,              -96.70, dBm,
            54403187,Hz,              -96.38, dBm,
            54408193,Hz,             -100.59, dBm,
            54413199,Hz,              -95.33, dBm,
            54418205,Hz,              -97.39, dBm,
            54423211,Hz,              -97.95, dBm,
            54428217,Hz,              -98.50, dBm,
            54433223,Hz,              -97.27, dBm,
            54438229,Hz,              -95.18, dBm,
            54443235,Hz,              -98.13, dBm,
            54448241,Hz,              -99.73, dBm,
            54453247,Hz,              -96.53, dBm,
            54458253,Hz,              -96.39, dBm,
            54463259,Hz,              -97.15, dBm,
            54468265,Hz,              -99.25, dBm,
            54473271,Hz,              -97.10, dBm,
            54478277,Hz,              -95.48, dBm,
            54483283,Hz,              -97.49, dBm,
            54488289,Hz,              -99.20, dBm,
            54493295,Hz,              -92.23, dBm,
            54498301,Hz,              -98.69, dBm,
            54503307,Hz,              -93.30, dBm,
            54508313,Hz,              -95.42, dBm,
            54513319,Hz,              -96.09, dBm,
            54518325,Hz,              -95.56, dBm,
            54523331,Hz,             -102.18, dBm,
            54528337,Hz,              -98.92, dBm,
            54533343,Hz,              -95.60, dBm,
            54538349,Hz,              -93.79, dBm,
            54543355,Hz,              -89.46, dBm,
            54548361,Hz,              -98.15, dBm,
            54553367,Hz,              -95.94, dBm,
            54558373,Hz,              -96.86, dBm,
            54563379,Hz,              -96.80, dBm,
            54568385,Hz,              -94.10, dBm,
            54573391,Hz,              -97.72, dBm,
            54578397,Hz,              -97.17, dBm,
            54583403,Hz,              -96.59, dBm,
            54588409,Hz,              -93.85, dBm,
            54593415,Hz,              -97.82, dBm,
            54598421,Hz,              -98.09, dBm,
            54603427,Hz,              -97.60, dBm,
            54608433,Hz,              -99.76, dBm,
            54613439,Hz,              -99.42, dBm,
            54618445,Hz,              -96.76, dBm,
            54623451,Hz,             -101.39, dBm,
            54628457,Hz,             -100.36, dBm,
            54633463,Hz,              -99.82, dBm,
            54638469,Hz,              -94.32, dBm,
            54643475,Hz,              -95.17, dBm,
            54648481,Hz,              -96.76, dBm,
            54653487,Hz,              -96.17, dBm,
            54658493,Hz,              -96.05, dBm,
            54663499,Hz,              -97.10, dBm,
            54668505,Hz,              -97.48, dBm,
