frequency [kHz],0.937,1.718,3.28,5.46,7.03,8.6,10.2,11.6,13.1,15.5,16.3,17.7,19.2,20.8,22.3,24.5,26.1,27.7,29.2,30.6
retention,0.9333333333333333,0.9333333333333333,0.9230769230769231,0.9512195121951219,0.9607843137254902,0.9183673469387755,0.868421052631579,0.9215686274509803,0.9302325581395349,0.28205128205128205,0.8043478260869565,0.8205128205128205,0.8809523809523809,0.9,0.9090909090909091,0.9090909090909091,0.926829268292683,0.9629629629629629,0.9298245614035088,0.9411764705882353
loading,45.0,45.0,52.0,41.0,51.0,49.0,38.0,51.0,43.0,39.0,46.0,39.0,42.0,40.0,55.0,44.0,41.0,54.0,57.0,34.0
