kHz,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40.0,42.0,44.0,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0
retention,0.7222222222222222,0.3225806451612903,0.345679012345679,0.1724137931034483,0.410958904109589,0.5,0.0273972602739726,0.0,0.3924050632911392,0.1951219512195122,0.5972222222222222,0.6962025316455697,0.5,0.6707317073170732,0.6753246753246753,0.8518518518518519,0.8589743589743589,0.68,0.26744186046511625,0.7183098591549296,0.7285714285714285,0.5595238095238095,0.6571428571428571,0.44,0.5769230769230769,0.8227848101265823,0.6052631578947368,0.5507246376811594,0.7714285714285715,0.4264705882352941,0.7352941176470589,0.8428571428571429,0.5652173913043478,0.7301587301587301,0.38095238095238093,0.5660377358490566,0.2537313432835821,0.017857142857142856,0.38666666666666666,0.671875,0.6197183098591549,0.39344262295081966,0.484375,0.49333333333333335,0.5573770491803278,0.43661971830985913,0.3559322033898305,0.47619047619047616,0.43548387096774194,0.7222222222222222
