kHz,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40.0,42.0,44.0,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0
retention,0.7215189873417721,0.35172413793103446,0.37254901960784315,0.22413793103448276,0.42857142857142855,0.41284403669724773,0.04201680672268908,0.013986013986013986,0.48026315789473684,0.15503875968992248,0.6713286713286714,0.6810344827586207,0.512,0.6762589928057554,0.7517241379310344,0.7357142857142858,0.7101449275362319,0.5639097744360902,0.27586206896551724,0.6328125,0.7567567567567568,0.6276595744680851,0.6888888888888889,0.4634146341463415,0.5652173913043478,0.7758620689655172,0.7058823529411765,0.646551724137931,0.7238095238095238,0.46534653465346537,0.7521367521367521,0.7916666666666666,0.7377049180327869,0.5327102803738317,0.4188034188034188,0.54421768707483,0.20952380952380953,0.1282051282051282,0.5283018867924528,0.5420560747663551,0.6808510638297872,0.5537190082644629,0.38144329896907214,0.5,0.48854961832061067,0.4819277108433735,0.5223880597014925,0.5950413223140496,0.425,0.616822429906542
