Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            53203885,Hz,              -98.85, dBm,            53203885,Hz,              -98.70, dBm,
            53204076,Hz,             -100.90, dBm,            53204076,Hz,              -98.20, dBm,
            53204267,Hz,             -100.01, dBm,            53204267,Hz,              -97.66, dBm,
            53204458,Hz,              -98.62, dBm,            53204458,Hz,              -97.87, dBm,
            53204649,Hz,              -96.59, dBm,            53204649,Hz,              -97.32, dBm,
            53204840,Hz,             -100.50, dBm,            53204840,Hz,              -97.50, dBm,
            53205031,Hz,             -101.29, dBm,            53205031,Hz,              -99.69, dBm,
            53205222,Hz,             -100.90, dBm,            53205222,Hz,              -99.46, dBm,
            53205413,Hz,             -100.16, dBm,            53205413,Hz,              -98.12, dBm,
            53205604,Hz,             -102.58, dBm,            53205604,Hz,              -99.68, dBm,
            53205795,Hz,              -98.58, dBm,            53205795,Hz,              -97.99, dBm,
            53205986,Hz,             -101.58, dBm,            53205986,Hz,              -98.68, dBm,
            53206177,Hz,              -99.73, dBm,            53206177,Hz,              -97.08, dBm,
            53206368,Hz,             -101.13, dBm,            53206368,Hz,              -98.62, dBm,
            53206559,Hz,             -100.83, dBm,            53206559,Hz,              -99.12, dBm,
            53206750,Hz,              -97.87, dBm,            53206750,Hz,              -99.17, dBm,
            53206941,Hz,             -102.86, dBm,            53206941,Hz,              -99.45, dBm,
            53207132,Hz,             -100.71, dBm,            53207132,Hz,              -99.63, dBm,
            53207323,Hz,              -99.32, dBm,            53207323,Hz,              -98.89, dBm,
            53207514,Hz,             -101.83, dBm,            53207514,Hz,             -100.45, dBm,
            53207705,Hz,             -101.65, dBm,            53207705,Hz,             -100.32, dBm,
            53207896,Hz,             -101.39, dBm,            53207896,Hz,             -101.54, dBm,
            53208087,Hz,             -100.52, dBm,            53208087,Hz,              -99.21, dBm,
            53208278,Hz,             -101.15, dBm,            53208278,Hz,              -99.67, dBm,
            53208469,Hz,             -104.50, dBm,            53208469,Hz,             -100.67, dBm,
            53208660,Hz,             -101.97, dBm,            53208660,Hz,              -99.81, dBm,
            53208851,Hz,              -98.16, dBm,            53208851,Hz,              -98.46, dBm,
            53209042,Hz,              -98.43, dBm,            53209042,Hz,              -99.56, dBm,
            53209233,Hz,             -102.03, dBm,            53209233,Hz,             -100.11, dBm,
            53209424,Hz,              -98.00, dBm,            53209424,Hz,              -99.30, dBm,
            53209615,Hz,             -102.34, dBm,            53209615,Hz,              -98.30, dBm,
            53209806,Hz,             -100.28, dBm,            53209806,Hz,              -98.67, dBm,
            53209997,Hz,              -98.16, dBm,            53209997,Hz,              -98.81, dBm,
            53210188,Hz,             -100.84, dBm,            53210188,Hz,              -99.34, dBm,
            53210379,Hz,              -97.33, dBm,            53210379,Hz,              -97.54, dBm,
            53210570,Hz,              -98.81, dBm,            53210570,Hz,              -97.41, dBm,
            53210761,Hz,              -97.28, dBm,            53210761,Hz,              -98.47, dBm,
            53210952,Hz,             -100.96, dBm,            53210952,Hz,              -98.91, dBm,
            53211143,Hz,              -96.58, dBm,            53211143,Hz,              -97.48, dBm,
            53211334,Hz,              -99.09, dBm,            53211334,Hz,              -98.00, dBm,
            53211525,Hz,              -98.43, dBm,            53211525,Hz,              -96.97, dBm,
            53211716,Hz,              -95.51, dBm,            53211716,Hz,              -96.10, dBm,
            53211907,Hz,              -97.76, dBm,            53211907,Hz,              -97.41, dBm,
            53212098,Hz,              -97.48, dBm,            53212098,Hz,              -96.47, dBm,
            53212289,Hz,              -94.78, dBm,            53212289,Hz,              -95.00, dBm,
            53212480,Hz,              -95.48, dBm,            53212480,Hz,              -95.60, dBm,
            53212671,Hz,              -96.53, dBm,            53212671,Hz,              -95.22, dBm,
            53212862,Hz,              -95.64, dBm,            53212862,Hz,              -95.38, dBm,
            53213053,Hz,              -95.36, dBm,            53213053,Hz,              -95.54, dBm,
            53213244,Hz,              -95.34, dBm,            53213244,Hz,              -96.14, dBm,
            53213435,Hz,              -95.53, dBm,            53213435,Hz,              -96.31, dBm,
            53213626,Hz,              -97.96, dBm,            53213626,Hz,              -96.83, dBm,
            53213817,Hz,              -96.94, dBm,            53213817,Hz,              -96.99, dBm,
            53214008,Hz,              -99.19, dBm,            53214008,Hz,              -96.46, dBm,
            53214199,Hz,              -95.49, dBm,            53214199,Hz,              -95.18, dBm,
            53214390,Hz,              -96.32, dBm,            53214390,Hz,              -96.45, dBm,
            53214581,Hz,              -95.53, dBm,            53214581,Hz,              -95.85, dBm,
            53214772,Hz,              -95.18, dBm,            53214772,Hz,              -95.36, dBm,
            53214963,Hz,              -97.75, dBm,            53214963,Hz,              -97.71, dBm,
            53215154,Hz,              -95.52, dBm,            53215154,Hz,              -95.69, dBm,
            53215345,Hz,              -97.11, dBm,            53215345,Hz,              -95.92, dBm,
            53215536,Hz,              -96.18, dBm,            53215536,Hz,              -96.07, dBm,
            53215727,Hz,              -97.28, dBm,            53215727,Hz,              -96.85, dBm,
            53215918,Hz,              -98.29, dBm,            53215918,Hz,              -96.18, dBm,
            53216109,Hz,              -96.08, dBm,            53216109,Hz,              -96.05, dBm,
            53216300,Hz,              -98.27, dBm,            53216300,Hz,              -96.64, dBm,
            53216491,Hz,              -95.64, dBm,            53216491,Hz,              -96.32, dBm,
            53216682,Hz,              -96.82, dBm,            53216682,Hz,              -95.71, dBm,
            53216873,Hz,              -97.44, dBm,            53216873,Hz,              -96.38, dBm,
            53217064,Hz,              -98.24, dBm,            53217064,Hz,              -95.99, dBm,
            53217255,Hz,              -92.90, dBm,            53217255,Hz,              -95.15, dBm,
            53217446,Hz,              -95.47, dBm,            53217446,Hz,              -95.22, dBm,
            53217637,Hz,              -95.01, dBm,            53217637,Hz,              -94.58, dBm,
            53217828,Hz,              -93.15, dBm,            53217828,Hz,              -94.07, dBm,
            53218019,Hz,              -94.31, dBm,            53218019,Hz,              -94.27, dBm,
            53218210,Hz,              -92.02, dBm,            53218210,Hz,              -92.69, dBm,
            53218401,Hz,              -93.59, dBm,            53218401,Hz,              -93.51, dBm,
            53218592,Hz,              -92.38, dBm,            53218592,Hz,              -92.35, dBm,
            53218783,Hz,              -93.20, dBm,            53218783,Hz,              -92.60, dBm,
            53218974,Hz,              -93.01, dBm,            53218974,Hz,              -91.10, dBm,
            53219165,Hz,              -96.04, dBm,            53219165,Hz,              -91.77, dBm,
            53219356,Hz,              -95.66, dBm,            53219356,Hz,              -93.07, dBm,
            53219547,Hz,              -96.95, dBm,            53219547,Hz,              -94.12, dBm,
            53219738,Hz,              -96.29, dBm,            53219738,Hz,              -92.48, dBm,
            53219929,Hz,              -92.23, dBm,            53219929,Hz,              -92.99, dBm,
            53220120,Hz,              -94.28, dBm,            53220120,Hz,              -92.38, dBm,
            53220311,Hz,              -91.21, dBm,            53220311,Hz,              -92.26, dBm,
            53220502,Hz,              -92.22, dBm,            53220502,Hz,              -92.21, dBm,
            53220693,Hz,              -92.94, dBm,            53220693,Hz,              -92.00, dBm,
            53220884,Hz,              -91.96, dBm,            53220884,Hz,              -91.84, dBm,
            53221075,Hz,              -90.99, dBm,            53221075,Hz,              -91.66, dBm,
            53221266,Hz,              -89.51, dBm,            53221266,Hz,              -89.77, dBm,
            53221457,Hz,              -90.56, dBm,            53221457,Hz,              -90.10, dBm,
            53221648,Hz,              -85.82, dBm,            53221648,Hz,              -89.26, dBm,
            53221839,Hz,              -88.92, dBm,            53221839,Hz,              -89.58, dBm,
            53222030,Hz,              -88.06, dBm,            53222030,Hz,              -88.12, dBm,
            53222221,Hz,              -85.40, dBm,            53222221,Hz,              -88.10, dBm,
            53222412,Hz,              -90.25, dBm,            53222412,Hz,              -89.14, dBm,
            53222603,Hz,              -83.28, dBm,            53222603,Hz,              -87.15, dBm,
            53222794,Hz,              -79.39, dBm,            53222794,Hz,              -86.54, dBm,
            53222985,Hz,              -79.96, dBm,            53222985,Hz,              -83.80, dBm,
            53223176,Hz,              -75.93, dBm,            53223176,Hz,              -83.15, dBm,
            53223367,Hz,              -80.50, dBm,            53223367,Hz,              -81.86, dBm,
            53223558,Hz,              -83.57, dBm,            53223558,Hz,              -81.28, dBm,
            53223749,Hz,              -78.20, dBm,            53223749,Hz,              -78.08, dBm,
            53223940,Hz,              -74.71, dBm,            53223940,Hz,              -77.69, dBm,
            53224131,Hz,              -74.68, dBm,            53224131,Hz,              -77.41, dBm,
            53224322,Hz,              -70.42, dBm,            53224322,Hz,              -73.94, dBm,
            53224513,Hz,              -67.42, dBm,            53224513,Hz,              -71.80, dBm,
            53224704,Hz,              -69.72, dBm,            53224704,Hz,              -68.23, dBm,
            53224895,Hz,              -65.05, dBm,            53224895,Hz,              -67.12, dBm,
            53225086,Hz,              -60.37, dBm,            53225086,Hz,              -65.44, dBm,
            53225277,Hz,              -58.77, dBm,            53225277,Hz,              -63.85, dBm,
            53225468,Hz,              -60.20, dBm,            53225468,Hz,              -62.85, dBm,
            53225659,Hz,              -63.23, dBm,            53225659,Hz,              -61.24, dBm,
            53225850,Hz,              -63.21, dBm,            53225850,Hz,              -61.75, dBm,
            53226041,Hz,              -65.29, dBm,            53226041,Hz,              -62.58, dBm,
            53226232,Hz,              -71.26, dBm,            53226232,Hz,              -64.44, dBm,
            53226423,Hz,              -70.25, dBm,            53226423,Hz,              -64.58, dBm,
            53226614,Hz,              -73.92, dBm,            53226614,Hz,              -66.81, dBm,
            53226805,Hz,              -75.04, dBm,            53226805,Hz,              -67.37, dBm,
            53226996,Hz,              -68.98, dBm,            53226996,Hz,              -68.73, dBm,
            53227187,Hz,              -73.80, dBm,            53227187,Hz,              -72.83, dBm,
            53227378,Hz,              -75.92, dBm,            53227378,Hz,              -74.60, dBm,
            53227569,Hz,              -78.98, dBm,            53227569,Hz,              -77.64, dBm,
            53227760,Hz,              -82.44, dBm,            53227760,Hz,              -79.17, dBm,
            53227951,Hz,              -84.98, dBm,            53227951,Hz,              -81.86, dBm,
