Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            51983984,Hz,              -89.21, dBm,            51983984,Hz,              -94.72, dBm,
            51989744,Hz,              -88.38, dBm,            51989744,Hz,              -91.57, dBm,
            51995504,Hz,              -94.88, dBm,            51995504,Hz,              -94.05, dBm,
            52001264,Hz,              -89.15, dBm,            52001264,Hz,              -93.96, dBm,
            52007024,Hz,              -85.56, dBm,            52007024,Hz,              -89.66, dBm,
            52012784,Hz,              -90.99, dBm,            52012784,Hz,              -91.12, dBm,
            52018544,Hz,              -86.70, dBm,            52018544,Hz,              -91.77, dBm,
            52024304,Hz,              -82.33, dBm,            52024304,Hz,              -87.40, dBm,
            52030064,Hz,              -86.23, dBm,            52030064,Hz,              -87.56, dBm,
            52035824,Hz,              -85.54, dBm,            52035824,Hz,              -90.51, dBm,
            52041584,Hz,              -79.78, dBm,            52041584,Hz,              -85.80, dBm,
            52047344,Hz,              -81.09, dBm,            52047344,Hz,              -84.53, dBm,
            52053104,Hz,              -86.12, dBm,            52053104,Hz,              -88.99, dBm,
            52058864,Hz,              -80.21, dBm,            52058864,Hz,              -86.05, dBm,
            52064624,Hz,              -80.39, dBm,            52064624,Hz,              -84.40, dBm,
            52070384,Hz,              -90.93, dBm,            52070384,Hz,              -90.00, dBm,
            52076144,Hz,              -83.97, dBm,            52076144,Hz,              -88.78, dBm,
            52081904,Hz,              -83.21, dBm,            52081904,Hz,              -86.92, dBm,
            52087664,Hz,              -91.48, dBm,            52087664,Hz,              -90.86, dBm,
            52093424,Hz,              -86.28, dBm,            52093424,Hz,              -91.64, dBm,
            52099184,Hz,              -85.03, dBm,            52099184,Hz,              -89.12, dBm,
            52104944,Hz,              -92.66, dBm,            52104944,Hz,              -91.83, dBm,
            52110704,Hz,              -90.96, dBm,            52110704,Hz,              -94.04, dBm,
            52116464,Hz,              -87.74, dBm,            52116464,Hz,              -91.36, dBm,
            52122224,Hz,              -92.73, dBm,            52122224,Hz,              -92.74, dBm,
            52127984,Hz,              -93.18, dBm,            52127984,Hz,              -95.80, dBm,
            52133744,Hz,              -88.14, dBm,            52133744,Hz,              -93.21, dBm,
            52139504,Hz,              -91.73, dBm,            52139504,Hz,              -92.86, dBm,
            52145264,Hz,              -95.46, dBm,            52145264,Hz,              -96.73, dBm,
            52151024,Hz,              -89.74, dBm,            52151024,Hz,              -94.59, dBm,
            52156784,Hz,              -92.59, dBm,            52156784,Hz,              -94.07, dBm,
            52162544,Hz,              -98.29, dBm,            52162544,Hz,              -97.82, dBm,
            52168304,Hz,              -92.04, dBm,            52168304,Hz,              -96.35, dBm,
            52174064,Hz,              -92.09, dBm,            52174064,Hz,              -94.52, dBm,
            52179824,Hz,              -99.24, dBm,            52179824,Hz,              -97.76, dBm,
            52185584,Hz,              -94.45, dBm,            52185584,Hz,              -97.46, dBm,
            52191344,Hz,              -92.59, dBm,            52191344,Hz,              -95.60, dBm,
            52197104,Hz,              -98.62, dBm,            52197104,Hz,              -97.45, dBm,
            52202864,Hz,              -94.85, dBm,            52202864,Hz,              -98.50, dBm,
            52208624,Hz,              -93.20, dBm,            52208624,Hz,              -96.45, dBm,
            52214384,Hz,              -99.49, dBm,            52214384,Hz,              -97.76, dBm,
            52220144,Hz,              -97.66, dBm,            52220144,Hz,              -99.27, dBm,
            52225904,Hz,              -93.34, dBm,            52225904,Hz,              -96.84, dBm,
            52231664,Hz,              -96.72, dBm,            52231664,Hz,              -97.08, dBm,
            52237424,Hz,              -99.53, dBm,            52237424,Hz,              -99.64, dBm,
            52243184,Hz,              -94.20, dBm,            52243184,Hz,              -97.71, dBm,
            52248944,Hz,              -96.57, dBm,            52248944,Hz,              -97.51, dBm,
            52254704,Hz,              -99.64, dBm,            52254704,Hz,              -99.97, dBm,
            52260464,Hz,              -95.66, dBm,            52260464,Hz,              -98.78, dBm,
            52266224,Hz,              -96.20, dBm,            52266224,Hz,              -97.58, dBm,
            52271984,Hz,             -100.20, dBm,            52271984,Hz,              -99.91, dBm,
            52277744,Hz,              -97.06, dBm,            52277744,Hz,              -99.64, dBm,
            52283504,Hz,              -95.44, dBm,            52283504,Hz,              -98.09, dBm,
            52289264,Hz,             -100.11, dBm,            52289264,Hz,              -99.53, dBm,
            52295024,Hz,              -98.66, dBm,            52295024,Hz,             -100.45, dBm,
            52300784,Hz,              -95.93, dBm,            52300784,Hz,              -98.56, dBm,
            52306544,Hz,             -100.63, dBm,            52306544,Hz,              -99.45, dBm,
            52312304,Hz,              -99.69, dBm,            52312304,Hz,             -100.78, dBm,
            52318064,Hz,              -96.30, dBm,            52318064,Hz,              -98.91, dBm,
            52323824,Hz,              -98.84, dBm,            52323824,Hz,              -98.93, dBm,
            52329584,Hz,             -100.30, dBm,            52329584,Hz,             -100.89, dBm,
            52335344,Hz,              -96.57, dBm,            52335344,Hz,              -99.36, dBm,
            52341104,Hz,              -98.88, dBm,            52341104,Hz,              -99.23, dBm,
            52346864,Hz,             -101.45, dBm,            52346864,Hz,             -101.36, dBm,
            52352624,Hz,              -97.34, dBm,            52352624,Hz,              -99.93, dBm,
            52358384,Hz,              -98.26, dBm,            52358384,Hz,              -99.25, dBm,
            52364144,Hz,             -102.06, dBm,            52364144,Hz,             -100.88, dBm,
            52369904,Hz,              -98.20, dBm,            52369904,Hz,             -100.42, dBm,
            52375664,Hz,              -98.57, dBm,            52375664,Hz,              -99.03, dBm,
            52381424,Hz,             -102.04, dBm,            52381424,Hz,             -100.76, dBm,
            52387184,Hz,              -99.28, dBm,            52387184,Hz,             -100.79, dBm,
            52392944,Hz,              -97.61, dBm,            52392944,Hz,              -99.32, dBm,
            52398704,Hz,             -100.49, dBm,            52398704,Hz,             -100.01, dBm,
            52404464,Hz,              -99.78, dBm,            52404464,Hz,             -100.91, dBm,
            52410224,Hz,              -97.86, dBm,            52410224,Hz,              -99.72, dBm,
            52415984,Hz,             -100.15, dBm,            52415984,Hz,              -99.90, dBm,
            52421744,Hz,             -100.69, dBm,            52421744,Hz,             -101.43, dBm,
            52427504,Hz,              -98.41, dBm,            52427504,Hz,             -100.13, dBm,
            52433264,Hz,              -99.22, dBm,            52433264,Hz,              -99.68, dBm,
            52439024,Hz,             -101.99, dBm,            52439024,Hz,             -101.48, dBm,
            52444784,Hz,              -98.82, dBm,            52444784,Hz,             -100.50, dBm,
            52450544,Hz,              -99.28, dBm,            52450544,Hz,             -100.01, dBm,
            52456304,Hz,             -101.86, dBm,            52456304,Hz,             -101.22, dBm,
            52462064,Hz,              -99.34, dBm,            52462064,Hz,             -100.53, dBm,
            52467824,Hz,              -98.61, dBm,            52467824,Hz,              -99.73, dBm,
            52473584,Hz,             -101.72, dBm,            52473584,Hz,             -100.91, dBm,
            52479344,Hz,             -100.72, dBm,            52479344,Hz,             -101.33, dBm,
            52485104,Hz,              -98.51, dBm,            52485104,Hz,              -99.78, dBm,
            52490864,Hz,             -101.31, dBm,            52490864,Hz,             -100.77, dBm,
            52496624,Hz,             -101.14, dBm,            52496624,Hz,             -101.43, dBm,
            52502384,Hz,              -98.72, dBm,            52502384,Hz,              -99.87, dBm,
            52508144,Hz,             -101.08, dBm,            52508144,Hz,             -100.40, dBm,
            52513904,Hz,             -101.36, dBm,            52513904,Hz,             -101.32, dBm,
            52519664,Hz,              -97.41, dBm,            52519664,Hz,             -100.14, dBm,
            52525424,Hz,              -99.56, dBm,            52525424,Hz,             -100.04, dBm,
            52531184,Hz,             -102.53, dBm,            52531184,Hz,             -101.60, dBm,
            52536944,Hz,              -99.23, dBm,            52536944,Hz,             -100.30, dBm,
            52542704,Hz,              -99.83, dBm,            52542704,Hz,             -100.11, dBm,
            52548464,Hz,             -102.79, dBm,            52548464,Hz,             -101.41, dBm,
            52554224,Hz,              -99.84, dBm,            52554224,Hz,             -101.07, dBm,
            52559984,Hz,              -98.94, dBm,            52559984,Hz,              -99.96, dBm,
            52565744,Hz,             -102.22, dBm,            52565744,Hz,             -100.90, dBm,
            52571504,Hz,             -100.07, dBm,            52571504,Hz,             -101.02, dBm,
            52577264,Hz,              -99.54, dBm,            52577264,Hz,             -100.10, dBm,
            52583024,Hz,             -101.67, dBm,            52583024,Hz,             -100.68, dBm,
            52588784,Hz,             -101.16, dBm,            52588784,Hz,             -101.52, dBm,
            52594544,Hz,              -98.68, dBm,            52594544,Hz,             -100.14, dBm,
            52600304,Hz,             -101.00, dBm,            52600304,Hz,             -100.47, dBm,
            52606064,Hz,             -101.44, dBm,            52606064,Hz,             -101.27, dBm,
            52611824,Hz,              -99.79, dBm,            52611824,Hz,             -100.55, dBm,
            52617584,Hz,              -99.91, dBm,            52617584,Hz,              -99.98, dBm,
            52623344,Hz,             -102.12, dBm,            52623344,Hz,             -101.20, dBm,
            52629104,Hz,              -98.47, dBm,            52629104,Hz,             -100.13, dBm,
            52634864,Hz,             -100.29, dBm,            52634864,Hz,             -100.13, dBm,
            52640624,Hz,             -102.34, dBm,            52640624,Hz,             -101.63, dBm,
            52646384,Hz,             -100.95, dBm,            52646384,Hz,             -100.65, dBm,
            52652144,Hz,              -99.37, dBm,            52652144,Hz,             -100.17, dBm,
            52657904,Hz,             -102.10, dBm,            52657904,Hz,             -101.22, dBm,
            52663664,Hz,             -100.19, dBm,            52663664,Hz,             -100.69, dBm,
            52669424,Hz,              -99.27, dBm,            52669424,Hz,             -100.27, dBm,
            52675184,Hz,             -101.37, dBm,            52675184,Hz,             -100.78, dBm,
