Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            51353130,Hz,             -100.43, dBm,            51353130,Hz,              -99.79, dBm,
            51361575,Hz,              -98.40, dBm,            51361575,Hz,              -99.33, dBm,
            51370020,Hz,              -98.46, dBm,            51370020,Hz,              -99.56, dBm,
            51378465,Hz,              -98.78, dBm,            51378465,Hz,              -99.55, dBm,
            51386910,Hz,              -99.01, dBm,            51386910,Hz,              -99.30, dBm,
            51395355,Hz,              -99.39, dBm,            51395355,Hz,              -98.94, dBm,
            51403800,Hz,              -98.84, dBm,            51403800,Hz,              -98.87, dBm,
            51412245,Hz,              -99.33, dBm,            51412245,Hz,              -99.76, dBm,
            51420690,Hz,              -99.70, dBm,            51420690,Hz,              -99.05, dBm,
            51429135,Hz,              -98.95, dBm,            51429135,Hz,              -99.53, dBm,
            51437580,Hz,              -98.18, dBm,            51437580,Hz,              -98.53, dBm,
            51446025,Hz,              -99.75, dBm,            51446025,Hz,              -98.97, dBm,
            51454470,Hz,              -98.69, dBm,            51454470,Hz,              -98.34, dBm,
            51462915,Hz,              -98.54, dBm,            51462915,Hz,              -98.71, dBm,
            51471360,Hz,              -98.79, dBm,            51471360,Hz,              -98.85, dBm,
            51479805,Hz,              -98.83, dBm,            51479805,Hz,              -99.17, dBm,
            51488250,Hz,              -98.60, dBm,            51488250,Hz,              -98.62, dBm,
            51496695,Hz,              -99.28, dBm,            51496695,Hz,              -99.35, dBm,
            51505140,Hz,              -98.58, dBm,            51505140,Hz,              -99.08, dBm,
            51513585,Hz,              -98.85, dBm,            51513585,Hz,              -99.09, dBm,
            51522030,Hz,              -98.99, dBm,            51522030,Hz,              -99.38, dBm,
            51530475,Hz,              -98.06, dBm,            51530475,Hz,              -98.37, dBm,
            51538920,Hz,              -98.06, dBm,            51538920,Hz,              -98.86, dBm,
            51547365,Hz,              -99.12, dBm,            51547365,Hz,              -99.14, dBm,
            51555810,Hz,              -98.94, dBm,            51555810,Hz,              -99.11, dBm,
            51564255,Hz,              -97.82, dBm,            51564255,Hz,              -98.61, dBm,
            51572700,Hz,              -99.95, dBm,            51572700,Hz,              -99.27, dBm,
            51581145,Hz,              -98.12, dBm,            51581145,Hz,              -98.75, dBm,
            51589590,Hz,              -99.71, dBm,            51589590,Hz,              -99.18, dBm,
            51598035,Hz,              -97.54, dBm,            51598035,Hz,              -98.22, dBm,
            51606480,Hz,              -99.16, dBm,            51606480,Hz,              -98.81, dBm,
            51614925,Hz,              -99.57, dBm,            51614925,Hz,              -99.02, dBm,
            51623370,Hz,              -98.37, dBm,            51623370,Hz,              -98.68, dBm,
            51631815,Hz,              -96.69, dBm,            51631815,Hz,              -98.30, dBm,
            51640260,Hz,              -98.36, dBm,            51640260,Hz,              -98.00, dBm,
            51648705,Hz,              -99.49, dBm,            51648705,Hz,              -99.13, dBm,
            51657150,Hz,              -97.74, dBm,            51657150,Hz,              -98.25, dBm,
            51665595,Hz,              -99.34, dBm,            51665595,Hz,              -98.92, dBm,
            51674040,Hz,              -97.77, dBm,            51674040,Hz,              -97.98, dBm,
            51682485,Hz,              -98.94, dBm,            51682485,Hz,              -98.75, dBm,
            51690930,Hz,              -98.32, dBm,            51690930,Hz,              -98.83, dBm,
            51699375,Hz,              -99.81, dBm,            51699375,Hz,              -98.51, dBm,
            51707820,Hz,              -97.91, dBm,            51707820,Hz,              -98.22, dBm,
            51716265,Hz,              -98.98, dBm,            51716265,Hz,              -98.79, dBm,
            51724710,Hz,              -99.00, dBm,            51724710,Hz,              -98.19, dBm,
            51733155,Hz,              -97.36, dBm,            51733155,Hz,              -97.89, dBm,
            51741600,Hz,              -98.68, dBm,            51741600,Hz,              -98.88, dBm,
            51750045,Hz,              -98.16, dBm,            51750045,Hz,              -97.53, dBm,
            51758490,Hz,              -99.13, dBm,            51758490,Hz,              -98.69, dBm,
            51766935,Hz,              -97.50, dBm,            51766935,Hz,              -97.84, dBm,
            51775380,Hz,              -97.26, dBm,            51775380,Hz,              -98.18, dBm,
            51783825,Hz,              -96.51, dBm,            51783825,Hz,              -97.56, dBm,
            51792270,Hz,              -98.95, dBm,            51792270,Hz,              -98.47, dBm,
            51800715,Hz,              -97.67, dBm,            51800715,Hz,              -97.90, dBm,
            51809160,Hz,              -98.51, dBm,            51809160,Hz,              -98.04, dBm,
            51817605,Hz,              -96.34, dBm,            51817605,Hz,              -97.94, dBm,
            51826050,Hz,              -96.41, dBm,            51826050,Hz,              -97.61, dBm,
            51834495,Hz,              -97.49, dBm,            51834495,Hz,              -97.88, dBm,
            51842940,Hz,              -95.38, dBm,            51842940,Hz,              -96.75, dBm,
            51851385,Hz,              -98.33, dBm,            51851385,Hz,              -98.49, dBm,
            51859830,Hz,              -96.72, dBm,            51859830,Hz,              -96.84, dBm,
            51868275,Hz,              -98.42, dBm,            51868275,Hz,              -98.34, dBm,
            51876720,Hz,              -97.10, dBm,            51876720,Hz,              -96.41, dBm,
            51885165,Hz,              -98.32, dBm,            51885165,Hz,              -97.68, dBm,
            51893610,Hz,              -96.14, dBm,            51893610,Hz,              -96.18, dBm,
            51902055,Hz,              -96.98, dBm,            51902055,Hz,              -97.37, dBm,
            51910500,Hz,              -95.51, dBm,            51910500,Hz,              -96.14, dBm,
            51918945,Hz,              -96.09, dBm,            51918945,Hz,              -96.11, dBm,
            51927390,Hz,              -94.58, dBm,            51927390,Hz,              -95.75, dBm,
            51935835,Hz,              -93.51, dBm,            51935835,Hz,              -94.58, dBm,
            51944280,Hz,              -96.31, dBm,            51944280,Hz,              -96.76, dBm,
            51952725,Hz,              -93.71, dBm,            51952725,Hz,              -93.93, dBm,
            51961170,Hz,              -96.78, dBm,            51961170,Hz,              -96.69, dBm,
            51969615,Hz,              -91.12, dBm,            51969615,Hz,              -92.82, dBm,
            51978060,Hz,              -95.48, dBm,            51978060,Hz,              -96.13, dBm,
            51986505,Hz,              -90.82, dBm,            51986505,Hz,              -91.76, dBm,
            51994950,Hz,              -95.33, dBm,            51994950,Hz,              -95.39, dBm,
            52003395,Hz,              -89.87, dBm,            52003395,Hz,              -91.20, dBm,
            52011840,Hz,              -92.41, dBm,            52011840,Hz,              -93.15, dBm,
            52020285,Hz,              -89.27, dBm,            52020285,Hz,              -90.81, dBm,
            52028730,Hz,              -88.48, dBm,            52028730,Hz,              -90.62, dBm,
            52037175,Hz,              -91.04, dBm,            52037175,Hz,              -91.25, dBm,
            52045620,Hz,              -87.16, dBm,            52045620,Hz,              -88.30, dBm,
            52054065,Hz,              -89.08, dBm,            52054065,Hz,              -91.93, dBm,
            52062510,Hz,              -84.63, dBm,            52062510,Hz,              -86.54, dBm,
            52070955,Hz,              -89.71, dBm,            52070955,Hz,              -91.54, dBm,
            52079400,Hz,              -85.25, dBm,            52079400,Hz,              -86.52, dBm,
            52087845,Hz,              -92.20, dBm,            52087845,Hz,              -91.75, dBm,
            52096290,Hz,              -85.79, dBm,            52096290,Hz,              -86.90, dBm,
            52104735,Hz,              -89.26, dBm,            52104735,Hz,              -90.67, dBm,
            52113180,Hz,              -85.61, dBm,            52113180,Hz,              -88.46, dBm,
            52121625,Hz,              -89.05, dBm,            52121625,Hz,              -90.38, dBm,
            52130070,Hz,              -90.01, dBm,            52130070,Hz,              -91.39, dBm,
            52138515,Hz,              -90.53, dBm,            52138515,Hz,              -90.93, dBm,
            52146960,Hz,              -92.51, dBm,            52146960,Hz,              -93.38, dBm,
            52155405,Hz,              -88.60, dBm,            52155405,Hz,              -90.18, dBm,
            52163850,Hz,              -93.48, dBm,            52163850,Hz,              -94.98, dBm,
            52172295,Hz,              -90.43, dBm,            52172295,Hz,              -91.51, dBm,
            52180740,Hz,              -95.56, dBm,            52180740,Hz,              -96.04, dBm,
            52189185,Hz,              -89.91, dBm,            52189185,Hz,              -91.94, dBm,
            52197630,Hz,              -96.14, dBm,            52197630,Hz,              -95.69, dBm,
            52206075,Hz,              -91.51, dBm,            52206075,Hz,              -92.59, dBm,
            52214520,Hz,              -96.82, dBm,            52214520,Hz,              -95.38, dBm,
            52222965,Hz,              -93.70, dBm,            52222965,Hz,              -94.23, dBm,
            52231410,Hz,              -94.58, dBm,            52231410,Hz,              -95.01, dBm,
            52239855,Hz,              -94.84, dBm,            52239855,Hz,              -95.97, dBm,
            52248300,Hz,              -94.12, dBm,            52248300,Hz,              -94.33, dBm,
            52256745,Hz,              -96.53, dBm,            52256745,Hz,              -97.17, dBm,
            52265190,Hz,              -93.63, dBm,            52265190,Hz,              -94.71, dBm,
            52273635,Hz,              -97.67, dBm,            52273635,Hz,              -97.91, dBm,
            52282080,Hz,              -94.41, dBm,            52282080,Hz,              -94.86, dBm,
            52290525,Hz,              -99.78, dBm,            52290525,Hz,              -98.36, dBm,
            52298970,Hz,              -96.07, dBm,            52298970,Hz,              -95.23, dBm,
            52307415,Hz,              -98.72, dBm,            52307415,Hz,              -97.67, dBm,
            52315860,Hz,              -95.24, dBm,            52315860,Hz,              -96.35, dBm,
            52324305,Hz,              -97.67, dBm,            52324305,Hz,              -97.28, dBm,
            52332750,Hz,              -95.97, dBm,            52332750,Hz,              -96.85, dBm,
            52341195,Hz,              -97.79, dBm,            52341195,Hz,              -97.01, dBm,
            52349640,Hz,              -97.94, dBm,            52349640,Hz,              -98.00, dBm,
            52358085,Hz,              -96.53, dBm,            52358085,Hz,              -97.02, dBm,
            52366530,Hz,              -98.94, dBm,            52366530,Hz,              -98.60, dBm,
            52374975,Hz,              -96.60, dBm,            52374975,Hz,              -96.33, dBm,
            52383420,Hz,              -98.36, dBm,            52383420,Hz,              -98.64, dBm,
            52391865,Hz,              -95.86, dBm,            52391865,Hz,              -96.47, dBm,
            52400310,Hz,              -99.79, dBm,            52400310,Hz,              -98.68, dBm,
            52408755,Hz,              -95.76, dBm,            52408755,Hz,              -96.79, dBm,
            52417200,Hz,              -96.47, dBm,            52417200,Hz,              -97.64, dBm,
            52425645,Hz,              -97.15, dBm,            52425645,Hz,              -97.53, dBm,
            52434090,Hz,              -97.52, dBm,            52434090,Hz,              -97.75, dBm,
            52442535,Hz,              -96.54, dBm,            52442535,Hz,              -97.43, dBm,
            52450980,Hz,              -97.55, dBm,            52450980,Hz,              -97.88, dBm,
            52459425,Hz,              -98.61, dBm,            52459425,Hz,              -98.62, dBm,
            52467870,Hz,              -97.08, dBm,            52467870,Hz,              -96.95, dBm,
            52476315,Hz,              -97.62, dBm,            52476315,Hz,              -98.71, dBm,
            52484760,Hz,              -96.68, dBm,            52484760,Hz,              -97.37, dBm,
            52493205,Hz,              -97.50, dBm,            52493205,Hz,              -98.22, dBm,
            52501650,Hz,              -96.74, dBm,            52501650,Hz,              -97.26, dBm,
            52510095,Hz,              -99.10, dBm,            52510095,Hz,              -98.40, dBm,
            52518540,Hz,              -96.71, dBm,            52518540,Hz,              -97.76, dBm,
            52526985,Hz,              -97.85, dBm,            52526985,Hz,              -97.72, dBm,
            52535430,Hz,              -97.46, dBm,            52535430,Hz,              -97.78, dBm,
            52543875,Hz,              -97.43, dBm,            52543875,Hz,              -97.94, dBm,
            52552320,Hz,              -97.88, dBm,            52552320,Hz,              -97.95, dBm,
            52560765,Hz,              -97.98, dBm,            52560765,Hz,              -97.62, dBm,
            52569210,Hz,              -98.07, dBm,            52569210,Hz,              -98.50, dBm,
            52577655,Hz,              -96.40, dBm,            52577655,Hz,              -97.22, dBm,
