CH1,CH2,Start,Increment,
Volt,Volt,-2.47000e-03,5.00000e-06
2.24e+01,8.48e-01,
2.16e+01,8.64e-01,
2.24e+01,8.48e-01,
2.16e+01,8.64e-01,
2.24e+01,8.48e-01,
2.08e+01,8.64e-01,
2.08e+01,8.48e-01,
2.16e+01,8.64e-01,
2.16e+01,8.64e-01,
2.08e+01,8.48e-01,
2.16e+01,8.48e-01,
2.00e+01,8.64e-01,
2.08e+01,8.48e-01,
2.00e+01,8.64e-01,
2.08e+01,8.48e-01,
2.00e+01,8.64e-01,
2.08e+01,8.48e-01,
1.92e+01,8.64e-01,
1.92e+01,8.48e-01,
2.00e+01,8.64e-01,
1.92e+01,8.48e-01,
2.00e+01,8.64e-01,
2.00e+01,8.48e-01,
1.84e+01,8.64e-01,
1.84e+01,8.48e-01,
1.92e+01,8.64e-01,
1.92e+01,8.48e-01,
1.76e+01,8.64e-01,
1.92e+01,8.48e-01,
1.76e+01,8.64e-01,
1.76e+01,8.64e-01,
1.84e+01,8.48e-01,
1.84e+01,8.64e-01,
1.68e+01,8.48e-01,
1.76e+01,8.48e-01,
1.68e+01,8.64e-01,
1.76e+01,8.48e-01,
1.68e+01,8.64e-01,
1.76e+01,8.48e-01,
1.60e+01,8.64e-01,
1.60e+01,8.48e-01,
1.76e+01,8.64e-01,
1.60e+01,8.48e-01,
1.76e+01,8.56e-01,
1.68e+01,8.48e-01,
1.52e+01,8.64e-01,
1.52e+01,8.48e-01,
1.68e+01,8.64e-01,
1.52e+01,8.48e-01,
1.68e+01,8.64e-01,
1.60e+01,8.64e-01,
1.44e+01,8.48e-01,
1.44e+01,8.48e-01,
1.60e+01,8.64e-01,
1.44e+01,8.48e-01,
1.52e+01,8.64e-01,
1.36e+01,8.48e-01,
1.52e+01,8.64e-01,
1.44e+01,8.64e-01,
1.28e+01,8.48e-01,
1.36e+01,8.64e-01,
1.28e+01,8.48e-01,
1.36e+01,8.48e-01,
1.20e+01,8.56e-01,
1.36e+01,8.48e-01,
1.20e+01,8.64e-01,
1.28e+01,8.48e-01,
1.20e+01,8.64e-01,
1.28e+01,8.64e-01,
1.12e+01,8.48e-01,
1.28e+01,8.48e-01,
1.12e+01,8.64e-01,
1.20e+01,8.48e-01,
1.04e+01,8.64e-01,
1.20e+01,8.48e-01,
1.04e+01,8.64e-01,
1.04e+01,8.48e-01,
1.20e+01,8.64e-01,
1.12e+01,8.48e-01,
